Drug,Disease,Label
108,316,0
108,164,0
109,183,0
109,282,0
109,326,0
109,107,0
109,58,0
110,243,0
110,382,0
110,60,0
110,416,0
110,311,0
111,283,0
111,333,0
111,33,0
111,94,0
111,185,0
112,75,0
112,418,0
112,424,0
112,232,0
112,241,0
113,289,0
113,207,0
113,176,0
113,458,0
113,283,0
114,63,0
114,26,0
114,314,0
114,27,0
114,374,0
115,159,0
115,16,0
115,211,0
115,397,0
115,164,0
116,170,0
116,237,0
116,99,0
116,367,0
116,62,0
117,49,0
117,65,0
117,361,0
117,307,0
117,74,0
118,309,0
118,103,0
118,308,0
118,198,0
118,231,0
119,0,0
119,201,0
119,311,0
119,219,0
119,202,0
120,217,0
120,249,0
120,223,0
120,300,0
120,171,0
121,49,0
121,138,0
121,69,0
121,176,0
121,276,0
122,144,0
122,10,0
122,253,0
122,28,0
122,368,0
123,367,0
123,366,0
123,23,0
123,196,0
123,296,0
124,268,0
124,104,0
124,376,0
124,16,0
124,76,0
125,323,0
125,334,0
125,394,0
125,360,0
125,333,0
126,268,0
126,162,0
126,374,0
126,103,0
126,291,0
127,411,0
127,461,0
127,392,0
127,161,0
127,289,0
128,309,0
128,447,0
128,374,0
128,179,0
128,424,0
129,5,0
129,436,0
129,127,0
129,110,0
129,258,0
130,310,0
130,134,0
130,226,0
130,101,0
130,456,0
131,2,0
131,414,0
131,133,0
131,219,0
131,144,0
132,430,0
132,169,0
132,281,0
132,145,0
132,328,0
133,294,0
133,344,0
133,47,0
133,108,0
133,252,0
134,292,0
134,234,0
134,422,0
134,186,0
134,364,0
135,77,0
135,94,0
135,306,0
135,325,0
135,352,0
136,57,0
136,265,0
136,298,0
136,224,0
136,254,0
137,288,0
137,276,0
137,309,0
137,210,0
137,229,0
138,408,0
138,323,0
138,65,0
138,11,0
138,432,0
139,269,0
139,407,0
139,167,0
139,304,0
139,169,0
140,108,0
140,217,0
140,414,0
140,400,0
140,68,0
141,281,0
141,273,0
141,391,0
141,139,0
141,279,0
142,136,0
142,42,0
142,323,0
142,293,0
142,108,0
143,258,0
143,281,0
143,8,0
143,58,0
143,373,0
144,109,0
144,139,0
144,276,0
144,231,0
144,281,0
145,378,0
145,296,0
145,408,0
145,279,0
145,12,0
146,399,0
146,306,0
146,99,0
146,369,0
146,444,0
147,228,0
147,450,0
147,411,0
147,186,0
147,229,0
148,352,0
148,199,0
148,6,0
148,250,0
148,387,0
149,113,0
149,88,0
149,288,0
149,227,0
149,361,0
150,188,0
150,360,0
150,352,0
150,347,0
150,199,0
151,264,0
151,448,0
151,364,0
151,370,0
151,71,0
152,364,0
152,334,0
152,347,0
152,6,0
152,325,0
153,450,0
153,368,0
153,0,0
153,314,0
153,306,0
154,123,0
154,383,0
154,371,0
154,317,0
154,424,0
155,224,0
155,211,0
155,298,0
155,231,0
155,94,0
156,330,0
156,373,0
156,390,0
156,295,0
156,437,0
157,46,0
157,57,0
157,424,0
157,183,0
157,418,0
158,328,0
158,240,0
158,401,0
158,46,0
158,275,0
159,189,0
159,140,0
159,289,0
159,392,0
159,12,0
160,300,0
160,378,0
160,67,0
160,250,0
160,351,0
161,182,0
161,219,0
161,134,0
161,72,0
161,447,0
162,10,0
162,292,0
162,60,0
162,442,0
162,102,0
163,75,0
163,176,0
163,284,0
163,165,0
163,314,0
164,176,0
164,291,0
164,312,0
164,432,0
164,58,0
165,403,0
165,65,0
165,7,0
165,35,0
165,95,0
166,157,0
166,8,0
166,246,0
166,28,0
166,316,0
167,213,0
167,199,0
167,202,0
167,282,0
167,193,0
168,88,0
168,371,0
168,360,0
168,378,0
168,294,0
169,330,0
169,214,0
169,438,0
169,288,0
169,196,0
170,280,0
170,98,0
170,60,0
170,372,0
170,136,0
171,209,0
171,250,0
171,272,0
171,166,0
171,321,0
172,232,0
172,116,0
172,73,0
172,455,0
172,165,0
173,263,0
173,72,0
173,45,0
173,88,0
173,90,0
174,285,0
174,47,0
174,96,0
174,347,0
174,144,0
175,259,0
175,373,0
175,352,0
175,196,0
175,72,0
176,408,0
176,167,0
176,164,0
176,432,0
176,88,0
177,146,0
177,91,0
177,369,0
177,224,0
177,122,0
178,401,0
178,319,0
178,262,0
178,332,0
178,449,0
179,196,0
179,183,0
179,330,0
179,309,0
179,157,0
180,88,0
180,120,0
180,158,0
180,352,0
180,399,0
181,316,0
181,253,0
181,444,0
181,416,0
181,166,0
182,416,0
182,237,0
182,449,0
182,448,0
182,79,0
183,372,0
183,378,0
183,423,0
183,62,0
183,364,0
184,383,0
184,196,0
184,52,0
184,317,0
184,5,0
185,162,0
185,248,0
185,164,0
185,75,0
185,37,0
186,258,0
186,75,0
186,453,0
186,295,0
186,120,0
187,276,0
187,444,0
187,416,0
187,383,0
187,162,0
188,453,0
188,323,0
188,12,0
188,376,0
188,339,0
189,18,0
189,103,0
189,122,0
189,10,0
189,152,0
190,301,0
190,361,0
190,450,0
190,439,0
190,378,0
191,57,0
191,157,0
191,218,0
191,162,0
191,412,0
192,40,0
192,65,0
192,365,0
192,380,0
192,283,0
193,257,0
193,79,0
193,8,0
193,52,0
193,161,0
194,376,0
194,164,0
194,294,0
194,309,0
194,128,0
195,378,0
195,435,0
195,345,0
195,152,0
195,68,0
196,137,0
196,239,0
196,169,0
196,186,0
196,379,0
197,448,0
197,115,0
197,309,0
197,369,0
197,360,0
198,422,0
198,285,0
198,261,0
198,362,0
198,317,0
199,434,0
199,185,0
199,325,0
199,364,0
199,383,0
200,385,0
200,371,0
200,169,0
200,45,0
200,403,0
201,68,0
201,422,0
201,453,0
201,60,0
201,146,0
202,431,0
202,12,0
202,375,0
202,326,0
202,60,0
203,456,0
203,293,0
203,298,0
203,159,0
203,306,0
204,327,0
204,18,0
204,152,0
204,40,0
204,265,0
205,106,0
205,336,0
205,164,0
205,18,0
205,352,0
206,280,0
206,153,0
206,25,0
206,333,0
206,223,0
207,245,0
207,114,0
207,448,0
207,422,0
207,103,0
208,273,0
208,281,0
208,300,0
208,153,0
208,301,0
209,44,0
209,82,0
209,380,0
209,250,0
209,181,0
210,212,0
210,60,0
210,325,0
210,243,0
210,152,0
211,161,0
211,274,0
211,211,0
211,16,0
211,212,0
212,304,0
212,202,0
212,65,0
212,228,0
212,416,0
213,91,0
213,384,0
213,371,0
213,439,0
213,453,0
214,8,0
214,188,0
214,167,0
214,102,0
214,409,0
215,365,0
215,420,0
215,217,0
215,410,0
215,66,0
216,403,0
216,407,0
216,422,0
216,416,0
216,72,0
217,434,0
217,167,0
217,323,0
217,324,0
217,13,0
218,368,0
218,245,0
218,309,0
218,259,0
218,49,0
219,186,0
219,247,0
219,442,0
219,241,0
219,162,0
220,40,0
220,223,0
220,243,0
220,365,0
220,254,0
221,58,0
221,57,0
221,2,0
221,360,0
221,59,0
222,14,0
222,352,0
222,217,0
222,360,0
222,434,0
223,152,0
223,185,0
223,174,0
223,365,0
223,317,0
224,10,0
224,274,0
224,241,0
224,159,0
224,155,0
225,308,0
225,235,0
225,248,0
225,221,0
225,136,0
226,256,0
226,302,0
226,98,0
226,456,0
226,275,0
227,328,0
227,393,0
227,428,0
227,45,0
227,169,0
228,401,0
228,206,0
228,137,0
228,441,0
228,84,0
229,344,0
229,49,0
229,259,0
229,227,0
229,263,0
230,62,0
230,25,0
230,407,0
230,219,0
230,113,0
231,296,0
231,400,0
231,335,0
231,441,0
231,339,0
232,238,0
232,296,0
232,64,0
232,281,0
232,291,0
233,172,0
233,263,0
233,369,0
233,9,0
233,58,0
234,57,0
234,7,0
234,88,0
234,170,0
234,2,0
235,108,0
235,260,0
235,347,0
235,88,0
235,5,0
236,260,0
236,89,0
236,135,0
236,42,0
236,308,0
237,405,0
237,362,0
237,455,0
237,265,0
237,393,0
238,207,0
238,238,0
238,191,0
238,366,0
238,165,0
239,378,0
239,395,0
239,118,0
239,245,0
239,330,0
240,312,0
240,183,0
240,448,0
240,118,0
240,89,0
241,88,0
241,67,0
241,307,0
241,368,0
241,63,0
242,358,0
242,294,0
242,293,0
242,198,0
242,439,0
243,302,0
243,57,0
243,183,0
243,146,0
243,228,0
244,274,0
244,182,0
244,385,0
244,170,0
244,298,0
245,10,0
245,399,0
245,314,0
245,71,0
245,8,0
246,391,0
246,138,0
246,64,0
246,405,0
246,378,0
247,12,0
247,128,0
247,203,0
247,78,0
247,87,0
248,408,0
248,294,0
248,171,0
248,409,0
248,312,0
249,385,0
249,105,0
249,165,0
249,123,0
249,437,0
250,295,0
250,18,0
250,109,0
250,204,0
250,90,0
251,165,0
251,215,0
251,121,0
251,398,0
251,381,0
252,68,0
252,385,0
252,245,0
252,49,0
252,436,0
253,276,0
253,99,0
253,387,0
253,306,0
253,347,0
254,40,0
254,10,0
254,99,0
254,301,0
254,332,0
255,245,0
255,21,0
255,171,0
255,179,0
255,183,0
256,89,0
256,103,0
256,448,0
256,133,0
256,439,0
257,311,0
257,54,0
257,439,0
257,189,0
257,52,0
258,6,0
258,198,0
258,7,0
258,409,0
258,107,0
259,104,0
259,411,0
259,36,0
259,0,0
259,407,0
260,321,0
260,136,0
260,9,0
260,293,0
260,328,0
261,280,0
261,429,0
261,207,0
261,401,0
261,325,0
262,128,0
262,149,0
262,434,0
262,269,0
262,369,0
263,190,0
263,292,0
263,352,0
263,5,0
263,358,0
264,107,0
264,414,0
264,137,0
264,446,0
264,381,0
265,328,0
265,22,0
265,104,0
265,321,0
265,136,0
266,172,0
266,79,0
266,323,0
266,47,0
266,283,0
267,284,0
267,245,0
267,436,0
267,394,0
267,185,0
268,159,0
268,424,0
268,330,0
268,188,0
268,314,0
269,296,0
269,430,0
269,15,0
269,293,0
269,159,0
270,219,0
270,453,0
270,416,0
270,314,0
270,275,0
271,272,0
271,321,0
271,377,0
271,213,0
271,436,0
272,391,0
272,232,0
272,336,0
272,240,0
272,149,0
273,387,0
273,288,0
273,283,0
273,105,0
273,138,0
274,140,0
274,319,0
274,129,0
274,110,0
274,207,0
275,158,0
275,257,0
275,134,0
275,364,0
275,156,0
276,98,0
276,321,0
276,428,0
276,204,0
276,375,0
277,406,0
277,389,0
277,297,0
277,198,0
277,142,0
278,299,0
278,367,0
278,51,0
278,285,0
278,290,0
279,429,0
279,177,0
279,322,0
279,254,0
279,369,0
280,29,0
280,293,0
280,233,0
280,2,0
280,134,0
281,182,0
281,153,0
281,401,0
281,106,0
281,283,0
282,409,0
282,37,0
282,384,0
282,74,0
282,5,0
283,114,0
283,433,0
283,237,0
283,217,0
283,188,0
284,214,0
284,49,0
284,99,0
284,47,0
284,271,0
285,369,0
285,184,0
285,99,0
285,123,0
285,405,0
286,433,0
286,266,0
286,134,0
286,113,0
286,390,0
287,434,0
287,217,0
287,60,0
287,424,0
287,365,0
288,336,0
288,231,0
288,243,0
288,68,0
288,275,0
289,80,0
289,20,0
289,127,0
289,384,0
289,209,0
290,311,0
290,87,0
290,90,0
290,196,0
290,213,0
291,169,0
291,399,0
291,22,0
291,107,0
291,172,0
292,165,0
292,382,0
292,75,0
292,193,0
292,8,0
293,6,0
293,447,0
293,238,0
293,393,0
293,90,0
294,148,0
294,83,0
294,291,0
294,12,0
294,285,0
295,84,0
295,423,0
295,123,0
295,249,0
295,108,0
296,281,0
296,9,0
296,406,0
296,385,0
296,330,0
297,93,0
297,377,0
297,18,0
297,144,0
297,311,0
298,53,0
298,116,0
298,247,0
298,165,0
298,186,0
299,328,0
299,120,0
299,365,0
299,372,0
299,47,0
300,219,0
300,347,0
300,367,0
300,183,0
300,250,0
301,107,0
301,292,0
301,291,0
301,229,0
301,2,0
302,397,0
302,169,0
302,47,0
302,210,0
302,248,0
303,136,0
303,210,0
303,12,0
303,377,0
303,72,0
304,264,0
304,124,0
304,206,0
304,398,0
304,140,0
305,105,0
305,448,0
305,281,0
305,328,0
305,312,0
306,294,0
306,428,0
306,45,0
306,233,0
306,244,0
307,286,0
307,60,0
307,110,0
307,212,0
307,190,0
308,177,0
308,384,0
308,311,0
308,208,0
308,189,0
309,276,0
309,296,0
309,416,0
309,198,0
309,241,0
310,274,0
310,415,0
310,231,0
310,182,0
310,177,0
311,45,0
311,337,0
311,264,0
311,135,0
311,153,0
312,377,0
312,46,0
312,301,0
312,198,0
312,193,0
313,442,0
313,299,0
313,401,0
313,120,0
313,2,0
314,213,0
314,352,0
314,245,0
314,167,0
314,317,0
315,41,0
315,219,0
315,455,0
315,361,0
315,405,0
316,254,0
316,418,0
316,247,0
316,243,0
316,430,0
317,381,0
317,18,0
317,106,0
317,127,0
317,232,0
318,51,0
318,327,0
318,180,0
318,174,0
318,231,0
319,302,0
319,69,0
319,416,0
319,215,0
319,21,0
320,323,0
320,333,0
320,385,0
320,179,0
320,122,0
321,446,0
321,250,0
321,455,0
321,281,0
321,290,0
322,170,0
322,347,0
322,328,0
322,49,0
322,253,0
323,311,0
323,251,0
323,274,0
323,176,0
323,22,0
324,330,0
324,53,0
324,414,0
324,391,0
324,328,0
325,238,0
325,314,0
325,437,0
325,10,0
325,190,0
326,247,0
326,336,0
326,221,0
326,131,0
326,103,0
327,102,0
327,72,0
327,284,0
327,210,0
327,10,0
328,394,0
328,69,0
328,260,0
328,309,0
328,430,0
329,428,0
329,218,0
329,399,0
329,110,0
329,309,0
330,162,0
330,263,0
330,104,0
330,365,0
330,75,0
331,165,0
331,169,0
331,204,0
331,324,0
331,448,0
332,423,0
332,114,0
332,144,0
332,238,0
332,159,0
333,428,0
333,368,0
333,0,0
333,172,0
333,232,0
334,407,0
334,122,0
334,400,0
334,217,0
334,322,0
335,258,0
335,281,0
335,364,0
335,273,0
335,229,0
336,365,0
336,167,0
336,375,0
336,301,0
336,339,0
337,371,0
337,33,0
337,364,0
337,295,0
337,377,0
338,287,0
338,371,0
338,45,0
338,22,0
338,451,0
339,434,0
339,90,0
339,97,0
339,444,0
339,430,0
340,330,0
340,298,0
340,17,0
340,352,0
340,427,0
341,288,0
341,18,0
341,53,0
341,369,0
341,229,0
342,122,0
342,437,0
342,64,0
342,321,0
342,10,0
343,79,0
343,418,0
343,49,0
343,421,0
343,213,0
344,145,0
344,190,0
344,237,0
344,21,0
344,298,0
345,317,0
345,68,0
345,189,0
345,138,0
345,314,0
346,393,0
346,453,0
346,311,0
346,214,0
346,122,0
347,288,0
347,317,0
347,10,0
347,144,0
347,373,0
348,70,0
348,316,0
348,169,0
348,361,0
348,13,0
349,237,0
349,74,0
349,172,0
349,170,0
349,88,0
350,42,0
350,148,0
350,258,0
350,199,0
350,98,0
351,318,0
351,405,0
351,45,0
351,456,0
351,48,0
352,414,0
352,140,0
352,156,0
352,281,0
352,407,0
353,367,0
353,333,0
353,407,0
353,52,0
353,130,0
354,122,0
354,286,0
354,392,0
354,97,0
354,253,0
355,306,0
355,404,0
355,158,0
355,416,0
355,49,0
356,136,0
356,46,0
356,401,0
356,50,0
356,116,0
357,314,0
357,15,0
357,229,0
357,241,0
357,51,0
358,240,0
358,287,0
358,104,0
358,248,0
358,212,0
359,204,0
359,249,0
359,241,0
359,276,0
359,394,0
360,296,0
360,403,0
360,453,0
360,406,0
360,431,0
361,16,0
361,360,0
361,167,0
361,102,0
361,399,0
362,96,0
362,74,0
362,146,0
362,336,0
362,175,0
363,167,0
363,7,0
363,188,0
363,91,0
363,134,0
364,231,0
364,79,0
364,122,0
364,278,0
364,394,0
365,341,0
365,90,0
365,371,0
365,402,0
365,280,0
366,241,0
366,250,0
366,382,0
366,361,0
366,122,0
367,238,0
367,167,0
367,88,0
367,323,0
367,51,0
368,238,0
368,18,0
368,75,0
368,60,0
368,280,0
369,73,0
369,88,0
369,193,0
369,79,0
369,224,0
370,309,0
370,414,0
370,88,0
370,157,0
370,119,0
371,286,0
371,405,0
371,12,0
371,155,0
371,274,0
372,449,0
372,364,0
372,380,0
372,5,0
372,383,0
373,377,0
373,173,0
373,330,0
373,439,0
373,237,0
374,189,0
374,220,0
374,180,0
374,308,0
374,384,0
375,46,0
375,324,0
375,330,0
375,91,0
375,108,0
376,89,0
376,42,0
376,88,0
376,102,0
376,275,0
377,28,0
377,336,0
377,110,0
377,382,0
377,184,0
378,245,0
378,116,0
378,46,0
378,298,0
378,296,0
379,143,0
379,113,0
379,210,0
379,37,0
379,274,0
380,446,0
380,23,0
380,358,0
380,433,0
380,77,0
381,143,0
381,68,0
381,12,0
381,353,0
381,402,0
382,334,0
382,380,0
382,16,0
382,1,0
382,205,0
383,47,0
383,314,0
383,104,0
383,97,0
383,98,0
384,218,0
384,414,0
384,128,0
384,296,0
384,283,0
385,457,0
385,306,0
385,6,0
385,139,0
385,235,0
386,434,0
386,408,0
386,369,0
386,215,0
386,342,0
387,146,0
387,376,0
387,217,0
387,268,0
387,438,0
388,404,0
388,72,0
388,333,0
388,439,0
388,444,0
389,342,0
389,368,0
389,187,0
389,219,0
389,214,0
390,129,0
390,138,0
390,123,0
390,16,0
390,155,0
391,8,0
391,180,0
391,245,0
391,169,0
391,68,0
392,311,0
392,274,0
392,394,0
392,360,0
392,432,0
393,238,0
393,99,0
393,275,0
393,68,0
393,182,0
394,404,0
394,323,0
394,102,0
394,25,0
394,109,0
395,176,0
395,401,0
395,316,0
395,21,0
395,371,0
396,10,0
396,371,0
396,51,0
396,400,0
396,311,0
397,238,0
397,106,0
397,322,0
397,393,0
397,366,0
398,72,0
398,458,0
398,260,0
398,405,0
398,374,0
399,89,0
399,144,0
399,371,0
399,97,0
399,281,0
400,387,0
400,7,0
400,138,0
400,163,0
400,188,0
401,414,0
401,84,0
401,33,0
401,99,0
401,384,0
402,380,0
402,152,0
402,325,0
402,260,0
402,64,0
403,120,0
403,12,0
403,332,0
403,274,0
403,99,0
404,394,0
404,157,0
404,381,0
404,399,0
404,158,0
405,252,0
405,190,0
405,332,0
405,33,0
405,399,0
406,444,0
406,118,0
406,399,0
406,347,0
406,146,0
407,148,0
407,60,0
407,217,0
407,123,0
407,436,0
408,25,0
408,72,0
408,361,0
408,89,0
408,144,0
409,407,0
409,143,0
409,98,0
409,288,0
409,235,0
410,347,0
410,191,0
410,369,0
410,123,0
410,436,0
411,367,0
411,88,0
411,116,0
411,347,0
411,217,0
412,128,0
412,103,0
412,230,0
412,279,0
412,204,0
413,99,0
413,10,0
413,88,0
413,159,0
413,131,0
414,417,0
414,157,0
414,238,0
414,158,0
414,155,0
415,250,0
415,68,0
415,298,0
415,391,0
415,199,0
416,103,0
416,351,0
416,173,0
416,186,0
416,391,0
417,231,0
417,186,0
417,311,0
417,391,0
417,241,0
418,375,0
418,222,0
418,404,0
418,156,0
418,149,0
419,105,0
419,403,0
419,46,0
419,268,0
419,353,0
420,107,0
420,194,0
420,365,0
420,243,0
420,152,0
421,169,0
421,99,0
421,332,0
421,265,0
421,67,0
422,364,0
422,322,0
422,189,0
422,207,0
422,416,0
423,191,0
423,135,0
423,424,0
423,409,0
423,374,0
424,415,0
424,190,0
424,212,0
424,40,0
424,325,0
425,380,0
425,211,0
425,311,0
425,418,0
425,406,0
426,229,0
426,309,0
426,49,0
426,79,0
426,71,0
427,286,0
427,90,0
427,129,0
427,360,0
427,252,0
428,328,0
428,105,0
428,10,0
428,289,0
428,301,0
429,378,0
429,332,0
429,47,0
429,219,0
429,365,0
430,336,0
430,350,0
430,210,0
430,280,0
430,172,0
431,433,0
431,60,0
431,360,0
431,97,0
431,157,0
432,115,0
432,212,0
432,37,0
432,106,0
432,245,0
433,107,0
433,172,0
433,448,0
433,65,0
433,245,0
434,311,0
434,263,0
434,258,0
434,439,0
434,450,0
435,90,0
435,78,0
435,424,0
435,325,0
435,239,0
436,98,0
436,176,0
436,37,0
436,127,0
436,397,0
437,325,0
437,448,0
437,292,0
437,28,0
437,298,0
438,88,0
438,102,0
438,15,0
438,311,0
438,438,0
439,192,0
439,383,0
439,30,0
439,17,0
439,301,0
440,159,0
440,231,0
440,438,0
440,14,0
440,144,0
441,306,0
441,167,0
441,402,0
441,136,0
441,12,0
442,223,0
442,280,0
442,378,0
442,339,0
442,164,0
443,353,0
443,436,0
443,212,0
443,288,0
443,316,0
444,153,0
444,400,0
444,87,0
444,50,0
444,167,0
445,450,0
445,339,0
445,414,0
445,418,0
445,439,0
446,341,0
446,423,0
446,49,0
446,96,0
446,444,0
447,417,0
447,79,0
447,156,0
447,423,0
447,185,0
448,118,0
448,84,0
448,323,0
448,409,0
448,265,0
449,275,0
449,231,0
449,46,0
449,110,0
449,2,0
450,330,0
450,183,0
450,256,0
450,401,0
450,18,0
451,176,0
451,250,0
451,177,0
451,89,0
451,156,0
452,189,0
452,283,0
452,40,0
452,111,0
452,291,0
453,316,0
453,144,0
453,109,0
453,174,0
453,429,0
454,289,0
454,301,0
454,203,0
454,382,0
454,98,0
455,250,0
455,397,0
455,284,0
455,384,0
455,377,0
456,155,0
456,322,0
456,366,0
456,438,0
456,298,0
457,15,0
457,144,0
457,119,0
457,229,0
457,292,0
458,237,0
458,243,0
458,204,0
458,144,0
458,291,0
459,275,0
459,246,0
459,119,0
459,408,0
459,94,0
460,105,0
460,376,0
460,337,0
460,69,0
460,299,0
461,11,0
461,332,0
461,375,0
461,158,0
461,186,0
462,210,0
462,115,0
462,334,0
462,148,0
462,149,0
463,186,0
463,9,0
463,54,0
463,127,0
463,352,0
464,353,0
464,152,0
464,284,0
464,16,0
464,189,0
465,6,0
465,337,0
465,120,0
465,162,0
465,204,0
466,159,0
466,288,0
466,183,0
466,262,0
466,265,0
467,405,0
467,118,0
467,263,0
467,163,0
467,106,0
468,274,0
468,138,0
468,446,0
468,75,0
468,391,0
469,274,0
469,182,0
469,306,0
469,97,0
469,284,0
470,22,0
470,350,0
470,5,0
470,165,0
470,131,0
471,22,0
471,400,0
471,12,0
471,3,0
471,166,0
472,308,0
472,144,0
472,368,0
472,414,0
472,113,0
473,364,0
473,174,0
473,111,0
473,435,0
473,3,0
474,361,0
474,122,0
474,26,0
474,249,0
474,178,0
475,316,0
475,397,0
475,335,0
475,148,0
475,176,0
476,105,0
476,290,0
476,375,0
476,20,0
476,457,0
477,162,0
477,228,0
477,173,0
477,332,0
477,134,0
478,249,0
478,158,0
478,164,0
478,384,0
478,10,0
479,335,0
479,46,0
479,378,0
479,233,0
479,348,0
480,430,0
480,247,0
480,230,0
480,69,0
480,455,0
481,257,0
481,184,0
481,364,0
481,15,0
481,385,0
482,332,0
482,296,0
482,166,0
482,116,0
482,449,0
483,60,0
483,364,0
483,447,0
483,138,0
483,259,0
484,400,0
484,321,0
484,107,0
484,263,0
484,391,0
485,58,0
485,10,0
485,183,0
485,330,0
485,232,0
486,133,0
486,269,0
486,176,0
486,253,0
486,321,0
487,298,0
487,98,0
487,146,0
487,334,0
487,174,0
488,40,0
488,211,0
488,193,0
488,283,0
488,179,0
489,312,0
489,127,0
489,133,0
489,183,0
489,167,0
490,210,0
490,75,0
490,42,0
490,153,0
490,444,0
491,377,0
491,245,0
491,157,0
491,212,0
491,105,0
492,399,0
492,408,0
492,425,0
492,136,0
492,134,0
493,118,0
493,231,0
493,383,0
493,221,0
493,171,0
494,371,0
494,32,0
494,295,0
494,148,0
494,368,0
495,2,0
495,68,0
495,102,0
495,321,0
495,455,0
496,67,0
496,434,0
496,274,0
496,167,0
496,107,0
497,353,0
497,395,0
497,253,0
497,334,0
497,273,0
498,309,0
498,243,0
498,325,0
498,103,0
498,51,0
499,144,0
499,53,0
499,346,0
499,245,0
499,128,0
500,140,0
500,275,0
500,378,0
500,293,0
500,281,0
501,400,0
501,308,0
501,157,0
501,265,0
501,307,0
502,434,0
502,75,0
502,118,0
502,98,0
502,362,0
503,399,0
503,316,0
503,322,0
503,281,0
503,40,0
504,263,0
504,25,0
504,1,0
504,250,0
504,115,0
505,352,0
505,65,0
505,108,0
505,253,0
505,42,0
506,444,0
506,23,0
506,360,0
506,394,0
506,276,0
507,455,0
507,231,0
507,42,0
507,49,0
507,40,0
508,361,0
508,71,0
508,212,0
508,260,0
508,172,0
509,173,0
509,99,0
509,438,0
509,161,0
509,278,0
510,156,0
510,253,0
510,382,0
510,307,0
510,364,0
511,250,0
511,437,0
511,67,0
511,170,0
511,69,0
512,328,0
512,284,0
512,88,0
512,10,0
512,347,0
513,15,0
513,309,0
513,267,0
513,140,0
513,378,0
514,22,0
514,434,0
514,185,0
514,111,0
514,62,0
515,63,0
515,374,0
515,393,0
515,52,0
515,292,0
516,362,0
516,23,0
516,433,0
516,281,0
516,358,0
517,10,0
517,182,0
517,108,0
517,380,0
517,351,0
518,317,0
518,367,0
518,293,0
518,18,0
518,68,0
519,415,0
519,280,0
519,264,0
519,42,0
519,10,0
520,350,0
520,371,0
520,162,0
520,148,0
520,339,0
521,123,0
521,179,0
521,73,0
521,199,0
521,375,0
522,89,0
522,103,0
522,383,0
522,367,0
522,137,0
523,54,0
523,104,0
523,136,0
523,55,0
523,36,0
524,213,0
524,148,0
524,448,0
524,25,0
524,364,0
525,87,0
525,189,0
525,391,0
525,138,0
525,51,0
526,134,0
526,401,0
526,413,0
526,54,0
526,46,0
527,139,0
527,177,0
527,235,0
527,238,0
527,230,0
528,246,0
528,122,0
528,89,0
528,275,0
528,332,0
529,118,0
529,273,0
529,219,0
529,144,0
529,381,0
530,119,0
530,275,0
530,150,0
530,231,0
530,254,0
531,284,0
531,210,0
531,381,0
531,165,0
531,68,0
532,289,0
532,144,0
532,106,0
532,133,0
532,138,0
533,200,0
533,71,0
533,57,0
533,157,0
533,363,0
534,414,0
534,407,0
534,308,0
534,254,0
534,375,0
535,97,0
535,260,0
535,366,0
535,90,0
535,287,0
536,175,0
536,383,0
536,186,0
536,21,0
536,167,0
537,437,0
537,291,0
537,97,0
537,58,0
537,217,0
538,291,0
538,87,0
538,288,0
538,84,0
538,131,0
539,2,0
539,372,0
539,260,0
539,439,0
539,207,0
540,0,0
540,185,0
540,446,0
540,316,0
540,120,0
541,188,0
541,99,0
541,235,0
541,1,0
541,137,0
542,53,0
542,46,0
542,144,0
542,7,0
542,136,0
543,299,0
543,105,0
543,98,0
543,2,0
543,418,0
544,367,0
544,333,0
544,418,0
544,387,0
544,217,0
545,260,0
545,222,0
545,437,0
545,455,0
545,105,0
546,339,0
546,448,0
546,285,0
546,374,0
546,437,0
547,291,0
547,437,0
547,116,0
547,173,0
547,409,0
548,316,0
548,306,0
548,279,0
548,204,0
548,196,0
549,155,0
549,352,0
549,351,0
549,1,0
549,301,0
550,457,0
550,204,0
550,306,0
550,361,0
550,67,0
551,362,0
551,275,0
551,152,0
551,106,0
551,412,0
552,186,0
552,362,0
552,336,0
552,122,0
552,311,0
553,51,0
553,411,0
553,188,0
553,280,0
553,187,0
554,383,0
554,152,0
554,322,0
554,48,0
554,33,0
555,159,0
555,99,0
555,362,0
555,119,0
555,461,0
556,146,0
556,441,0
556,306,0
556,282,0
556,380,0
557,372,0
557,216,0
557,412,0
557,219,0
557,221,0
558,6,0
558,194,0
558,122,0
558,280,0
558,375,0
559,106,0
559,99,0
559,291,0
559,9,0
559,360,0
560,380,0
560,227,0
560,90,0
560,457,0
560,377,0
561,285,0
561,233,0
561,182,0
561,441,0
561,172,0
562,72,0
562,407,0
562,171,0
562,245,0
562,327,0
563,87,0
563,382,0
563,231,0
563,255,0
563,407,0
564,207,0
564,348,0
564,140,0
564,38,0
564,334,0
565,27,0
565,18,0
565,442,0
565,448,0
565,108,0
566,384,0
566,207,0
566,58,0
566,116,0
566,283,0
567,186,0
567,399,0
567,52,0
567,442,0
567,276,0
568,197,0
568,84,0
568,37,0
568,103,0
568,318,0
569,272,0
569,180,0
569,37,0
569,384,0
569,147,0
570,123,0
570,307,0
570,165,0
570,161,0
570,170,0
571,216,0
571,204,0
571,263,0
571,285,0
571,25,0
572,446,0
572,384,0
572,255,0
572,388,0
572,201,0
573,394,0
573,146,0
573,9,0
573,365,0
573,259,0
574,391,0
574,394,0
574,10,0
574,377,0
