Drug,Disease,Label
322.0,209.0,1
1127.0,92.0,1
1109.0,445.0,1
1040.0,55.0,1
1126.0,124.0,1
1111.0,216.0,1
1113.0,236.0,1
1103.0,303.0,1
1123.0,340.0,1
1123.0,3.0,1
1055.0,147.0,1
1055.0,266.0,1
1055.0,318.0,1
1055.0,389.0,1
1055.0,390.0,1
1055.0,132.0,1
1055.0,452.0,1
1055.0,29.0,1
1055.0,100.0,1
1055.0,340.0,1
1055.0,78.0,1
1055.0,81.0,1
1055.0,443.0,1
1055.0,124.0,1
1055.0,34.0,1
207.0,121.0,1
278.0,303.0,1
65.0,445.0,1
65.0,267.0,1
65.0,95.0,1
65.0,255.0,1
262.0,303.0,1
77.0,354.0,1
77.0,389.0,1
77.0,318.0,1
77.0,388.0,1
77.0,297.0,1
77.0,396.0,1
77.0,132.0,1
77.0,255.0,1
77.0,266.0,1
77.0,310.0,1
77.0,440.0,1
77.0,282.0,1
77.0,390.0,1
77.0,452.0,1
77.0,29.0,1
77.0,100.0,1
77.0,340.0,1
77.0,78.0,1
77.0,81.0,1
77.0,443.0,1
77.0,124.0,1
77.0,34.0,1
77.0,226.0,1
77.0,129.0,1
518.0,389.0,1
518.0,451.0,1
518.0,216.0,1
518.0,124.0,1
518.0,34.0,1
518.0,349.0,1
518.0,452.0,1
518.0,147.0,1
518.0,342.0,1
518.0,255.0,1
518.0,318.0,1
518.0,441.0,1
518.0,266.0,1
518.0,29.0,1
518.0,100.0,1
518.0,340.0,1
518.0,78.0,1
518.0,81.0,1
518.0,443.0,1
518.0,310.0,1
518.0,297.0,1
518.0,420.0,1
518.0,203.0,1
518.0,43.0,1
518.0,388.0,1
518.0,56.0,1
518.0,390.0,1
518.0,440.0,1
518.0,95.0,1
518.0,226.0,1
518.0,86.0,1
365.0,83.0,1
937.0,154.0,1
955.0,56.0,1
955.0,297.0,1
955.0,206.0,1
955.0,154.0,1
955.0,132.0,1
955.0,389.0,1
955.0,168.0,1
955.0,319.0,1
955.0,147.0,1
955.0,388.0,1
943.0,241.0,1
943.0,186.0,1
943.0,366.0,1
943.0,292.0,1
20.0,370.0,1
20.0,124.0,1
20.0,34.0,1
20.0,340.0,1
20.0,445.0,1
20.0,413.0,1
20.0,147.0,1
20.0,318.0,1
20.0,440.0,1
20.0,266.0,1
398.0,4.0,1
70.0,206.0,1
70.0,129.0,1
70.0,216.0,1
70.0,452.0,1
48.0,242.0,1
292.0,315.0,1
715.0,41.0,1
102.0,303.0,1
679.0,435.0,1
950.0,388.0,1
950.0,154.0,1
950.0,441.0,1
817.0,129.0,1
817.0,270.0,1
174.0,303.0,1
198.0,357.0,1
577.0,303.0,1
904.0,270.0,1
904.0,154.0,1
904.0,388.0,1
904.0,56.0,1
904.0,297.0,1
1102.0,303.0,1
958.0,445.0,1
128.0,303.0,1
128.0,277.0,1
1124.0,307.0,1
1124.0,47.0,1
1124.0,17.0,1
1124.0,370.0,1
908.0,216.0,1
908.0,78.0,1
908.0,29.0,1
407.0,147.0,1
357.0,27.0,1
793.0,374.0,1
453.0,303.0,1
471.0,303.0,1
483.0,303.0,1
780.0,307.0,1
818.0,154.0,1
818.0,216.0,1
818.0,445.0,1
319.0,370.0,1
319.0,126.0,1
319.0,329.0,1
333.0,315.0,1
551.0,236.0,1
755.0,370.0,1
755.0,126.0,1
755.0,329.0,1
755.0,61.0,1
755.0,44.0,1
755.0,1.0,1
755.0,130.0,1
612.0,266.0,1
215.0,236.0,1
261.0,303.0,1
959.0,445.0,1
959.0,124.0,1
479.0,410.0,1
479.0,27.0,1
835.0,303.0,1
771.0,392.0,1
771.0,154.0,1
527.0,303.0,1
862.0,297.0,1
862.0,43.0,1
865.0,410.0,1
182.0,410.0,1
199.0,303.0,1
199.0,279.0,1
199.0,13.0,1
568.0,27.0,1
568.0,410.0,1
756.0,61.0,1
756.0,44.0,1
756.0,329.0,1
756.0,126.0,1
756.0,130.0,1
790.0,100.0,1
795.0,154.0,1
623.0,216.0,1
623.0,452.0,1
623.0,29.0,1
623.0,100.0,1
623.0,340.0,1
623.0,78.0,1
623.0,81.0,1
623.0,443.0,1
623.0,124.0,1
623.0,34.0,1
623.0,445.0,1
623.0,267.0,1
965.0,410.0,1
26.0,124.0,1
26.0,34.0,1
26.0,349.0,1
26.0,445.0,1
674.0,425.0,1
674.0,36.0,1
674.0,297.0,1
674.0,452.0,1
674.0,29.0,1
674.0,100.0,1
674.0,340.0,1
674.0,78.0,1
674.0,81.0,1
674.0,443.0,1
674.0,124.0,1
674.0,34.0,1
1125.0,340.0,1
1125.0,29.0,1
1062.0,438.0,1
190.0,343.0,1
190.0,426.0,1
190.0,100.0,1
190.0,356.0,1
190.0,61.0,1
190.0,44.0,1
190.0,348.0,1
190.0,92.0,1
190.0,3.0,1
190.0,236.0,1
190.0,329.0,1
190.0,126.0,1
190.0,370.0,1
190.0,305.0,1
321.0,3.0,1
495.0,440.0,1
495.0,56.0,1
85.0,452.0,1
85.0,443.0,1
85.0,216.0,1
85.0,340.0,1
85.0,349.0,1
85.0,124.0,1
85.0,34.0,1
85.0,100.0,1
85.0,255.0,1
85.0,389.0,1
85.0,86.0,1
85.0,147.0,1
85.0,310.0,1
85.0,297.0,1
85.0,267.0,1
85.0,132.0,1
85.0,390.0,1
85.0,445.0,1
85.0,36.0,1
85.0,266.0,1
85.0,43.0,1
85.0,388.0,1
85.0,56.0,1
85.0,354.0,1
85.0,413.0,1
85.0,226.0,1
85.0,270.0,1
85.0,93.0,1
85.0,70.0,1
85.0,259.0,1
85.0,454.0,1
85.0,244.0,1
441.0,452.0,1
441.0,100.0,1
441.0,354.0,1
441.0,451.0,1
441.0,239.0,1
441.0,413.0,1
441.0,147.0,1
441.0,29.0,1
441.0,340.0,1
441.0,78.0,1
441.0,81.0,1
441.0,443.0,1
441.0,124.0,1
441.0,34.0,1
441.0,389.0,1
441.0,318.0,1
750.0,27.0,1
228.0,65.0,1
228.0,410.0,1
1114.0,92.0,1
734.0,27.0,1
1138.0,349.0,1
1145.0,272.0,1
1136.0,200.0,1
1159.0,440.0,1
1159.0,56.0,1
1135.0,297.0,1
1156.0,459.0,1
1161.0,55.0,1
1161.0,125.0,1
1161.0,181.0,1
1132.0,147.0,1
1131.0,4.0,1
1139.0,349.0,1
1153.0,440.0,1
1153.0,56.0,1
1150.0,85.0,1
1162.0,329.0,1
1162.0,370.0,1
1165.0,303.0,1
1168.0,357.0,1
1154.0,255.0,1
1146.0,29.0,1
1160.0,147.0,1
1141.0,147.0,1
1151.0,349.0,1
1144.0,246.0,1
1140.0,4.0,1
1166.0,27.0,1
1142.0,3.0,1
1163.0,303.0,1
1157.0,318.0,1
1158.0,147.0,1
1158.0,266.0,1
1149.0,124.0,1
1152.0,29.0,1
1152.0,340.0,1
1167.0,310.0,1
1148.0,141.0,1
1148.0,4.0,1
1182.0,259.0,1
1174.0,4.0,1
1155.0,203.0,1
1172.0,303.0,1
1175.0,297.0,1
1176.0,297.0,1
1176.0,441.0,1
1177.0,303.0,1
1180.0,410.0,1
1193.0,435.0,1
1194.0,248.0,1
1194.0,29.0,1
1183.0,93.0,1
1186.0,132.0,1
1173.0,364.0,1
1190.0,147.0,1
1192.0,310.0,1
1189.0,303.0,1
1189.0,313.0,1
1185.0,236.0,1
1188.0,78.0,1
1187.0,216.0,1
1179.0,200.0,1
1178.0,459.0,1
1191.0,216.0,1
1181.0,459.0,1
1171.0,178.0,1
