Drug,Disease,Label
54,213,0
54,300,0
54,146,0
54,377,0
54,2,0
54,400,0
54,49,0
55,430,0
55,281,0
55,449,0
55,431,0
55,119,0
55,380,0
55,68,0
55,7,0
55,32,0
55,404,0
56,170,0
56,293,0
56,199,0
56,191,0
56,439,0
56,7,0
56,274,0
56,72,0
56,415,0
56,107,0
57,17,0
57,155,0
57,224,0
57,446,0
57,149,0
57,207,0
57,111,0
57,40,0
57,153,0
57,301,0
58,387,0
58,367,0
58,378,0
58,116,0
58,169,0
58,188,0
58,416,0
58,217,0
58,411,0
58,444,0
59,144,0
59,162,0
59,223,0
59,249,0
59,422,0
59,303,0
59,63,0
59,39,0
59,142,0
59,217,0
60,112,0
60,391,0
60,172,0
60,308,0
60,153,0
60,286,0
60,336,0
60,412,0
60,22,0
60,312,0
61,407,0
61,268,0
61,290,0
61,70,0
61,457,0
61,122,0
61,367,0
61,140,0
61,173,0
61,404,0
62,42,0
62,164,0
62,450,0
62,217,0
62,393,0
62,288,0
62,432,0
62,375,0
62,136,0
62,296,0
63,436,0
63,67,0
63,175,0
63,360,0
63,300,0
63,423,0
63,293,0
63,322,0
63,447,0
63,309,0
64,405,0
64,264,0
64,116,0
64,159,0
64,347,0
64,407,0
64,325,0
64,224,0
64,18,0
64,246,0
65,40,0
65,285,0
65,63,0
65,252,0
65,217,0
65,7,0
65,42,0
65,311,0
65,314,0
65,424,0
66,199,0
66,347,0
66,378,0
66,380,0
66,1,0
66,327,0
66,185,0
66,21,0
66,332,0
66,62,0
67,176,0
67,106,0
67,252,0
67,259,0
67,441,0
67,122,0
67,351,0
67,120,0
67,237,0
67,111,0
68,221,0
68,306,0
68,164,0
68,237,0
68,139,0
68,157,0
68,10,0
68,301,0
68,377,0
68,182,0
69,103,0
69,423,0
69,450,0
69,122,0
69,144,0
69,275,0
69,252,0
69,208,0
69,173,0
69,437,0
70,416,0
70,293,0
70,12,0
70,256,0
70,158,0
70,292,0
70,447,0
70,199,0
70,321,0
70,268,0
71,332,0
71,169,0
71,372,0
71,123,0
71,432,0
71,179,0
71,336,0
71,383,0
71,155,0
71,111,0
72,423,0
72,311,0
72,457,0
72,308,0
72,332,0
72,306,0
72,385,0
72,113,0
72,15,0
72,116,0
73,156,0
73,56,0
73,432,0
73,431,0
73,221,0
73,146,0
73,389,0
73,273,0
73,213,0
73,174,0
74,405,0
74,33,0
74,454,0
74,161,0
74,83,0
74,27,0
74,414,0
74,450,0
74,155,0
74,317,0
75,113,0
75,94,0
75,337,0
75,380,0
75,122,0
75,360,0
75,316,0
75,25,0
75,404,0
75,392,0
76,137,0
76,177,0
76,198,0
76,122,0
76,72,0
76,159,0
76,183,0
76,245,0
76,309,0
76,306,0
77,455,0
77,268,0
77,33,0
77,402,0
77,2,0
77,169,0
77,18,0
77,321,0
77,52,0
77,49,0
78,278,0
78,287,0
78,37,0
78,91,0
78,450,0
78,369,0
78,153,0
78,7,0
78,311,0
78,317,0
79,377,0
79,381,0
79,229,0
79,401,0
79,115,0
79,67,0
79,112,0
79,155,0
79,179,0
79,455,0
80,123,0
80,422,0
80,254,0
80,406,0
80,405,0
80,40,0
80,259,0
80,149,0
80,13,0
80,144,0
81,252,0
81,423,0
81,385,0
81,162,0
81,321,0
81,237,0
81,2,0
81,438,0
81,308,0
81,87,0
82,373,0
82,261,0
82,177,0
82,333,0
82,281,0
82,458,0
82,224,0
82,284,0
82,9,0
82,191,0
83,382,0
83,22,0
83,176,0
83,58,0
83,448,0
83,47,0
83,53,0
83,12,0
83,164,0
83,23,0
84,137,0
84,191,0
84,382,0
84,119,0
84,433,0
84,139,0
84,222,0
84,294,0
84,447,0
84,171,0
85,88,0
85,106,0
85,97,0
85,377,0
85,2,0
85,347,0
85,165,0
85,314,0
85,47,0
85,196,0
86,158,0
86,127,0
86,122,0
86,274,0
86,231,0
86,422,0
86,417,0
86,250,0
86,224,0
86,378,0
87,312,0
87,161,0
87,184,0
87,47,0
87,436,0
87,264,0
87,90,0
87,235,0
87,288,0
87,114,0
88,127,0
88,128,0
88,430,0
88,119,0
88,378,0
88,415,0
88,301,0
88,403,0
88,375,0
88,5,0
89,296,0
89,88,0
89,300,0
89,353,0
89,298,0
89,190,0
89,10,0
89,361,0
89,84,0
89,364,0
90,192,0
90,107,0
90,37,0
90,23,0
90,134,0
90,120,0
90,35,0
90,88,0
90,118,0
90,414,0
91,64,0
91,258,0
91,40,0
91,367,0
91,455,0
91,199,0
91,189,0
91,37,0
91,183,0
91,58,0
92,383,0
92,46,0
92,177,0
92,325,0
92,400,0
92,176,0
92,412,0
92,108,0
92,99,0
92,371,0
93,59,0
93,385,0
93,269,0
93,290,0
93,458,0
93,285,0
93,142,0
93,437,0
93,166,0
93,439,0
94,289,0
94,148,0
94,321,0
94,447,0
94,358,0
94,401,0
94,376,0
94,97,0
94,373,0
94,77,0
95,412,0
95,429,0
95,88,0
95,134,0
95,339,0
95,450,0
95,186,0
95,128,0
95,178,0
95,112,0
96,259,0
96,191,0
96,87,0
96,385,0
96,68,0
96,177,0
96,306,0
96,448,0
96,60,0
96,412,0
97,110,0
97,298,0
97,32,0
97,418,0
97,347,0
97,432,0
97,306,0
97,33,0
97,105,0
97,415,0
98,353,0
98,64,0
98,381,0
98,108,0
98,379,0
98,299,0
98,236,0
98,330,0
98,50,0
98,88,0
99,231,0
99,67,0
99,241,0
99,8,0
99,285,0
99,49,0
99,12,0
99,103,0
99,243,0
99,167,0
100,353,0
100,7,0
100,238,0
100,324,0
100,352,0
100,60,0
100,58,0
100,401,0
100,252,0
100,325,0
101,416,0
101,207,0
101,245,0
101,67,0
101,444,0
101,291,0
101,183,0
101,280,0
101,228,0
101,73,0
102,36,0
102,452,0
102,209,0
102,169,0
102,445,0
102,248,0
102,333,0
102,352,0
102,139,0
102,418,0
103,165,0
103,69,0
103,289,0
103,403,0
103,347,0
103,312,0
103,59,0
103,397,0
103,152,0
103,93,0
104,217,0
104,218,0
104,424,0
104,36,0
104,391,0
104,23,0
104,10,0
104,22,0
104,453,0
104,334,0
105,243,0
105,412,0
105,397,0
105,369,0
105,51,0
105,189,0
105,322,0
105,238,0
105,104,0
105,89,0
106,144,0
106,287,0
106,180,0
106,279,0
106,152,0
106,167,0
106,382,0
106,149,0
106,450,0
106,174,0
107,300,0
107,106,0
107,155,0
107,238,0
107,63,0
107,228,0
107,138,0
107,69,0
107,176,0
107,447,0
108,68,0
108,190,0
108,362,0
108,237,0
108,131,0
108,113,0
108,49,0
108,371,0
108,72,0
108,183,0
109,373,0
109,51,0
109,208,0
109,372,0
109,162,0
109,358,0
109,41,0
109,360,0
109,401,0
109,106,0
110,446,0
110,217,0
110,258,0
110,89,0
110,241,0
110,123,0
110,12,0
110,138,0
110,90,0
110,401,0
111,21,0
111,444,0
111,298,0
111,243,0
111,70,0
111,172,0
111,383,0
111,60,0
111,185,0
111,51,0
112,439,0
112,122,0
112,401,0
112,184,0
112,237,0
112,328,0
112,189,0
112,37,0
112,286,0
112,106,0
113,321,0
113,365,0
113,252,0
113,152,0
113,424,0
113,332,0
113,99,0
113,199,0
113,179,0
113,173,0
114,134,0
114,155,0
114,0,0
114,170,0
114,89,0
114,177,0
114,455,0
114,351,0
114,231,0
114,182,0
115,369,0
115,104,0
115,173,0
115,171,0
115,275,0
115,294,0
115,107,0
115,19,0
115,330,0
115,391,0
116,7,0
116,450,0
116,204,0
116,307,0
116,383,0
116,224,0
116,231,0
116,72,0
116,408,0
116,74,0
117,204,0
117,173,0
117,88,0
117,307,0
117,361,0
117,152,0
117,170,0
117,274,0
117,131,0
117,432,0
118,309,0
118,287,0
118,369,0
118,175,0
118,51,0
118,314,0
118,208,0
118,155,0
118,103,0
118,143,0
119,315,0
119,344,0
119,169,0
119,48,0
119,327,0
119,398,0
119,314,0
119,208,0
119,403,0
119,221,0
120,18,0
120,414,0
120,401,0
120,249,0
120,232,0
120,211,0
120,405,0
120,190,0
120,285,0
120,114,0
121,165,0
121,383,0
121,128,0
121,444,0
121,214,0
121,416,0
121,378,0
121,62,0
121,369,0
121,237,0
122,400,0
122,22,0
122,405,0
122,133,0
122,429,0
122,371,0
122,0,0
122,118,0
122,366,0
122,90,0
123,250,0
123,180,0
123,384,0
123,362,0
123,102,0
123,164,0
123,274,0
123,186,0
123,133,0
123,453,0
124,238,0
124,107,0
124,399,0
124,127,0
124,184,0
124,400,0
124,167,0
124,286,0
124,169,0
124,16,0
125,416,0
125,47,0
125,249,0
125,118,0
125,384,0
125,289,0
125,243,0
125,139,0
125,391,0
125,235,0
126,67,0
126,8,0
126,322,0
126,268,0
126,347,0
126,385,0
126,447,0
126,276,0
126,254,0
126,109,0
127,278,0
127,339,0
127,107,0
127,208,0
127,90,0
127,23,0
127,427,0
127,332,0
127,448,0
127,274,0
128,306,0
128,374,0
128,248,0
128,418,0
128,193,0
128,378,0
128,99,0
128,372,0
128,87,0
128,108,0
129,157,0
129,265,0
129,394,0
129,53,0
129,276,0
129,134,0
129,314,0
129,42,0
129,139,0
129,210,0
130,342,0
130,126,0
130,391,0
130,16,0
130,447,0
130,450,0
130,161,0
130,92,0
130,235,0
130,312,0
131,116,0
131,167,0
131,408,0
131,223,0
131,400,0
131,317,0
131,263,0
131,393,0
131,2,0
131,274,0
132,217,0
132,169,0
132,170,0
132,238,0
132,273,0
132,301,0
132,185,0
132,362,0
132,368,0
132,455,0
133,120,0
133,293,0
133,235,0
133,59,0
133,49,0
133,139,0
133,186,0
133,98,0
133,295,0
133,288,0
134,238,0
134,49,0
134,41,0
134,224,0
134,112,0
134,138,0
134,228,0
134,178,0
134,230,0
134,39,0
135,77,0
135,18,0
135,422,0
135,204,0
135,373,0
135,22,0
135,91,0
135,300,0
135,424,0
135,456,0
136,438,0
136,57,0
136,436,0
136,416,0
136,37,0
136,116,0
136,188,0
136,2,0
136,380,0
136,450,0
137,458,0
137,384,0
137,352,0
137,212,0
137,437,0
137,377,0
137,190,0
137,186,0
137,371,0
137,73,0
138,365,0
138,407,0
138,191,0
138,33,0
138,411,0
138,249,0
138,251,0
138,186,0
138,367,0
138,364,0
139,107,0
139,231,0
139,64,0
139,439,0
139,42,0
139,394,0
139,58,0
139,400,0
139,88,0
139,72,0
140,131,0
140,332,0
140,424,0
140,190,0
140,453,0
140,444,0
140,323,0
140,219,0
140,422,0
140,0,0
141,302,0
141,33,0
141,237,0
141,256,0
141,323,0
141,353,0
141,457,0
141,304,0
141,128,0
141,275,0
142,223,0
142,15,0
142,334,0
142,407,0
142,458,0
142,286,0
142,224,0
142,360,0
142,431,0
142,237,0
143,51,0
143,79,0
143,146,0
143,139,0
143,275,0
143,97,0
143,334,0
143,408,0
143,360,0
143,70,0
144,60,0
144,422,0
144,229,0
144,159,0
144,75,0
144,408,0
144,102,0
144,424,0
144,289,0
144,174,0
145,288,0
145,455,0
145,391,0
145,298,0
145,159,0
145,137,0
145,268,0
145,109,0
145,108,0
145,284,0
146,448,0
146,274,0
146,139,0
146,53,0
146,21,0
146,400,0
146,136,0
146,344,0
146,108,0
146,290,0
147,183,0
147,314,0
147,74,0
147,316,0
147,111,0
147,123,0
147,80,0
147,374,0
147,162,0
147,250,0
148,458,0
148,60,0
148,450,0
148,380,0
148,51,0
148,79,0
148,424,0
148,328,0
148,254,0
148,227,0
149,150,0
149,283,0
149,212,0
149,404,0
149,59,0
149,275,0
149,414,0
149,235,0
149,366,0
149,263,0
150,400,0
150,321,0
150,73,0
150,186,0
150,351,0
150,298,0
150,364,0
150,360,0
150,383,0
150,314,0
151,30,0
151,62,0
151,330,0
151,417,0
151,298,0
151,250,0
151,328,0
151,152,0
151,58,0
151,46,0
152,46,0
152,10,0
152,189,0
152,224,0
152,47,0
152,420,0
152,208,0
152,203,0
152,175,0
152,274,0
153,393,0
153,174,0
153,93,0
153,204,0
153,190,0
153,400,0
153,377,0
153,176,0
153,360,0
153,116,0
154,176,0
154,311,0
154,219,0
154,10,0
154,133,0
154,448,0
154,97,0
154,281,0
154,265,0
154,405,0
155,164,0
155,453,0
155,119,0
155,148,0
155,283,0
155,213,0
155,157,0
155,416,0
155,102,0
155,430,0
156,200,0
156,72,0
156,212,0
156,147,0
156,423,0
156,201,0
156,369,0
156,439,0
156,44,0
156,287,0
157,172,0
157,103,0
157,21,0
157,210,0
157,437,0
157,2,0
157,188,0
157,365,0
157,180,0
157,87,0
158,59,0
158,367,0
158,369,0
158,28,0
158,264,0
158,254,0
158,114,0
158,288,0
158,377,0
158,335,0
159,139,0
159,188,0
159,171,0
159,358,0
159,431,0
159,399,0
159,227,0
159,351,0
159,99,0
159,177,0
160,338,0
160,317,0
160,221,0
160,102,0
160,414,0
160,93,0
160,382,0
160,183,0
160,51,0
160,406,0
161,369,0
161,167,0
161,91,0
161,134,0
161,449,0
161,16,0
161,45,0
161,372,0
161,322,0
161,401,0
162,256,0
162,10,0
162,391,0
162,327,0
162,309,0
162,432,0
162,441,0
162,287,0
162,148,0
162,407,0
163,383,0
163,289,0
163,8,0
163,364,0
163,317,0
163,49,0
163,322,0
163,293,0
163,207,0
163,156,0
164,301,0
164,104,0
164,133,0
164,46,0
164,378,0
164,108,0
164,204,0
164,397,0
164,422,0
164,162,0
165,430,0
165,153,0
165,458,0
165,289,0
165,152,0
165,313,0
165,25,0
165,220,0
165,202,0
165,298,0
166,292,0
166,134,0
166,269,0
166,372,0
166,110,0
166,57,0
166,322,0
166,37,0
166,102,0
166,175,0
167,114,0
167,146,0
167,69,0
167,68,0
167,207,0
167,188,0
167,172,0
167,35,0
167,275,0
167,193,0
168,40,0
168,372,0
168,262,0
168,9,0
168,350,0
168,45,0
168,450,0
168,228,0
168,105,0
168,358,0
169,448,0
169,227,0
169,145,0
169,58,0
169,164,0
169,432,0
169,408,0
169,394,0
169,300,0
169,238,0
170,182,0
170,376,0
170,133,0
170,333,0
170,434,0
170,116,0
170,432,0
170,180,0
170,450,0
170,339,0
171,51,0
171,429,0
171,258,0
171,252,0
171,280,0
171,185,0
171,139,0
171,317,0
171,94,0
171,28,0
172,409,0
172,169,0
172,264,0
172,182,0
172,434,0
172,46,0
172,384,0
172,411,0
172,212,0
172,299,0
173,139,0
173,58,0
173,76,0
173,450,0
173,302,0
173,65,0
173,156,0
173,5,0
173,433,0
173,109,0
174,138,0
174,146,0
174,5,0
174,433,0
174,352,0
174,88,0
174,1,0
174,189,0
174,333,0
174,248,0
175,287,0
175,344,0
175,424,0
175,114,0
175,70,0
175,290,0
175,5,0
175,122,0
175,286,0
175,224,0
176,364,0
176,446,0
176,405,0
176,106,0
176,134,0
176,307,0
176,450,0
176,22,0
176,99,0
176,10,0
177,227,0
177,120,0
177,307,0
177,166,0
177,436,0
177,327,0
177,294,0
177,14,0
177,16,0
177,127,0
178,107,0
178,290,0
178,447,0
178,155,0
178,142,0
178,157,0
178,18,0
178,76,0
178,365,0
178,102,0
179,309,0
179,2,0
179,301,0
179,67,0
179,284,0
179,24,0
179,12,0
179,243,0
179,155,0
179,0,0
180,260,0
180,177,0
180,353,0
180,152,0
180,183,0
180,243,0
180,328,0
180,196,0
180,134,0
180,103,0
181,458,0
181,179,0
181,332,0
181,375,0
181,157,0
181,228,0
181,39,0
181,204,0
181,62,0
181,365,0
182,79,0
182,287,0
182,286,0
182,69,0
182,21,0
182,152,0
182,72,0
182,366,0
182,33,0
182,134,0
183,458,0
183,47,0
183,7,0
183,182,0
183,183,0
183,15,0
183,67,0
183,309,0
183,176,0
183,87,0
184,447,0
184,0,0
184,401,0
184,240,0
184,90,0
184,144,0
184,309,0
184,408,0
184,37,0
184,20,0
185,361,0
185,393,0
185,269,0
185,32,0
185,298,0
185,173,0
185,47,0
185,167,0
185,394,0
185,399,0
186,157,0
186,138,0
186,397,0
186,252,0
186,70,0
186,120,0
186,106,0
186,134,0
186,165,0
186,288,0
187,405,0
187,385,0
187,177,0
187,447,0
187,458,0
187,374,0
187,336,0
187,204,0
187,423,0
187,8,0
188,134,0
188,175,0
188,109,0
188,97,0
188,290,0
188,179,0
188,223,0
188,106,0
188,221,0
188,208,0
189,169,0
189,137,0
189,144,0
189,49,0
189,447,0
189,88,0
189,300,0
189,408,0
189,99,0
189,311,0
190,84,0
190,40,0
190,400,0
190,328,0
190,269,0
190,450,0
190,408,0
190,458,0
190,122,0
190,131,0
191,28,0
191,290,0
191,119,0
191,74,0
191,60,0
191,295,0
191,338,0
191,321,0
191,180,0
191,407,0
192,40,0
192,338,0
192,153,0
192,19,0
192,222,0
192,97,0
192,427,0
192,292,0
192,59,0
192,253,0
193,22,0
193,223,0
193,312,0
193,169,0
193,189,0
193,42,0
193,299,0
193,418,0
193,148,0
193,180,0
194,231,0
194,229,0
194,89,0
194,97,0
194,148,0
194,438,0
194,298,0
194,228,0
194,190,0
194,223,0
195,391,0
195,275,0
195,371,0
195,277,0
195,243,0
195,417,0
195,173,0
195,252,0
195,324,0
195,321,0
196,133,0
196,147,0
196,249,0
196,117,0
196,207,0
196,156,0
196,223,0
196,461,0
196,57,0
196,171,0
197,360,0
197,324,0
197,133,0
197,293,0
197,367,0
197,249,0
197,353,0
197,113,0
197,241,0
197,110,0
198,219,0
198,18,0
198,321,0
198,51,0
198,430,0
198,434,0
198,384,0
198,284,0
198,67,0
198,120,0
199,283,0
199,306,0
199,369,0
199,289,0
199,173,0
199,237,0
199,309,0
199,99,0
199,281,0
199,245,0
200,333,0
200,245,0
200,189,0
200,250,0
200,37,0
200,330,0
200,157,0
200,425,0
200,317,0
200,184,0
201,401,0
201,314,0
201,393,0
201,12,0
201,79,0
201,271,0
201,218,0
201,387,0
201,246,0
201,24,0
202,337,0
202,311,0
202,397,0
202,20,0
202,58,0
202,212,0
202,199,0
202,219,0
202,300,0
202,248,0
203,332,0
203,269,0
203,372,0
203,69,0
203,112,0
203,212,0
203,217,0
203,308,0
203,250,0
203,123,0
204,135,0
204,161,0
204,317,0
204,170,0
204,307,0
204,19,0
204,327,0
204,300,0
204,311,0
204,365,0
205,179,0
205,438,0
205,276,0
205,119,0
205,407,0
205,128,0
205,183,0
205,58,0
205,135,0
205,322,0
206,40,0
206,227,0
206,417,0
206,116,0
206,65,0
206,102,0
206,361,0
206,321,0
206,290,0
206,273,0
207,190,0
207,67,0
207,300,0
207,449,0
207,252,0
207,90,0
207,59,0
207,99,0
207,164,0
207,214,0
208,57,0
208,18,0
208,433,0
208,256,0
208,97,0
208,32,0
208,127,0
208,358,0
208,47,0
208,369,0
209,408,0
209,360,0
209,252,0
209,259,0
209,456,0
209,296,0
209,444,0
209,312,0
209,221,0
209,289,0
210,360,0
210,288,0
210,177,0
210,296,0
210,223,0
210,248,0
210,175,0
210,364,0
210,352,0
210,133,0
211,397,0
211,378,0
211,50,0
211,399,0
211,221,0
211,422,0
211,455,0
211,268,0
211,174,0
211,431,0
212,432,0
212,207,0
212,245,0
212,176,0
212,50,0
212,89,0
212,308,0
212,383,0
212,259,0
212,263,0
213,235,0
213,110,0
213,375,0
213,298,0
213,241,0
213,276,0
213,387,0
213,32,0
213,352,0
213,301,0
214,131,0
214,136,0
214,325,0
214,237,0
214,314,0
214,317,0
214,120,0
214,108,0
214,259,0
214,367,0
215,423,0
215,310,0
215,140,0
215,436,0
215,119,0
215,33,0
215,138,0
215,123,0
215,302,0
215,279,0
216,407,0
216,382,0
216,224,0
216,185,0
216,40,0
216,455,0
216,176,0
216,127,0
216,118,0
216,284,0
217,332,0
217,46,0
217,301,0
217,62,0
217,118,0
217,300,0
217,103,0
217,391,0
217,196,0
217,272,0
218,31,0
218,110,0
218,42,0
218,358,0
218,46,0
218,13,0
218,64,0
218,52,0
218,316,0
218,158,0
219,229,0
219,127,0
219,446,0
219,430,0
219,199,0
219,103,0
219,293,0
219,40,0
219,265,0
219,143,0
220,146,0
220,300,0
220,106,0
220,170,0
220,391,0
220,374,0
220,42,0
220,284,0
220,179,0
220,97,0
221,203,0
221,282,0
221,62,0
221,297,0
221,3,0
221,455,0
221,156,0
221,166,0
221,429,0
221,405,0
222,146,0
222,352,0
222,271,0
222,387,0
222,332,0
222,76,0
222,334,0
222,344,0
222,238,0
222,138,0
223,381,0
223,87,0
223,134,0
223,373,0
223,283,0
223,0,0
223,391,0
223,374,0
223,33,0
223,231,0
224,122,0
224,144,0
224,250,0
224,393,0
224,444,0
224,235,0
224,453,0
224,60,0
224,88,0
224,288,0
225,42,0
225,23,0
225,22,0
225,393,0
225,248,0
225,288,0
225,306,0
225,169,0
225,433,0
225,12,0
226,309,0
226,196,0
226,186,0
226,275,0
226,224,0
226,283,0
226,306,0
226,408,0
226,351,0
226,439,0
227,368,0
227,68,0
227,196,0
227,40,0
227,89,0
227,103,0
227,457,0
227,57,0
227,159,0
227,60,0
228,75,0
228,354,0
228,352,0
228,55,0
228,460,0
228,159,0
228,444,0
228,384,0
228,329,0
228,49,0
229,104,0
229,288,0
229,134,0
229,380,0
229,212,0
229,159,0
229,431,0
229,415,0
229,16,0
229,229,0
230,42,0
230,207,0
230,139,0
230,322,0
230,79,0
230,276,0
230,353,0
230,260,0
230,133,0
230,113,0
231,223,0
231,444,0
231,259,0
231,67,0
231,97,0
231,112,0
231,49,0
231,184,0
231,250,0
231,174,0
232,459,0
232,157,0
232,211,0
232,358,0
232,417,0
232,89,0
232,122,0
232,324,0
232,360,0
232,410,0
233,288,0
233,10,0
233,148,0
233,40,0
233,183,0
233,134,0
233,439,0
233,316,0
233,301,0
233,455,0
234,88,0
234,21,0
234,321,0
234,89,0
234,444,0
234,217,0
234,405,0
234,136,0
234,332,0
234,365,0
235,2,0
235,159,0
235,391,0
235,123,0
235,422,0
235,185,0
235,134,0
235,37,0
235,75,0
235,246,0
236,137,0
236,457,0
236,309,0
236,47,0
236,437,0
236,18,0
236,409,0
236,325,0
236,265,0
236,347,0
237,33,0
237,447,0
237,102,0
237,67,0
237,136,0
237,361,0
237,15,0
237,317,0
237,165,0
237,22,0
238,137,0
238,227,0
238,334,0
238,23,0
238,105,0
238,75,0
238,146,0
238,293,0
238,80,0
238,57,0
239,368,0
239,409,0
239,208,0
239,393,0
239,106,0
239,457,0
239,228,0
239,235,0
239,155,0
239,161,0
240,207,0
240,231,0
240,308,0
240,198,0
240,22,0
240,336,0
240,330,0
240,94,0
240,399,0
240,113,0
241,312,0
241,157,0
241,102,0
241,232,0
241,107,0
241,253,0
241,155,0
241,218,0
241,284,0
241,224,0
242,113,0
242,371,0
242,387,0
242,249,0
242,411,0
242,347,0
242,14,0
242,94,0
242,155,0
242,381,0
243,176,0
243,447,0
243,18,0
243,330,0
243,358,0
243,112,0
243,180,0
243,33,0
243,120,0
243,384,0
244,241,0
244,18,0
244,161,0
244,173,0
244,293,0
244,290,0
244,155,0
244,69,0
244,144,0
244,190,0
245,103,0
245,68,0
245,283,0
245,385,0
245,293,0
245,245,0
245,139,0
245,165,0
245,170,0
245,432,0
246,155,0
246,175,0
246,72,0
246,458,0
246,0,0
246,259,0
246,190,0
246,67,0
246,316,0
246,353,0
247,95,0
247,131,0
247,354,0
247,319,0
247,9,0
247,47,0
247,192,0
247,419,0
247,346,0
247,210,0
248,325,0
248,0,0
248,264,0
248,155,0
248,97,0
248,171,0
248,127,0
248,59,0
248,408,0
248,208,0
249,106,0
249,424,0
249,165,0
249,317,0
249,139,0
249,325,0
249,176,0
249,243,0
249,366,0
249,307,0
250,149,0
250,229,0
250,152,0
250,439,0
250,170,0
250,159,0
250,367,0
250,207,0
250,352,0
250,217,0
251,84,0
251,381,0
251,109,0
251,414,0
251,446,0
251,445,0
251,110,0
251,199,0
251,1,0
251,311,0
252,28,0
252,428,0
252,68,0
252,76,0
252,169,0
252,415,0
252,283,0
252,344,0
252,411,0
252,229,0
253,19,0
253,409,0
253,40,0
253,448,0
253,364,0
253,172,0
253,46,0
253,430,0
253,0,0
253,290,0
254,347,0
254,170,0
254,407,0
254,183,0
254,32,0
254,365,0
254,458,0
254,47,0
254,288,0
254,322,0
255,432,0
255,171,0
255,405,0
255,152,0
255,407,0
255,123,0
255,7,0
255,72,0
255,183,0
255,60,0
256,414,0
256,104,0
256,156,0
256,7,0
256,159,0
256,176,0
256,285,0
256,263,0
256,268,0
256,321,0
257,170,0
257,159,0
257,239,0
257,103,0
257,16,0
257,153,0
257,167,0
257,200,0
257,455,0
257,179,0
258,12,0
258,397,0
258,98,0
258,197,0
258,70,0
258,204,0
258,431,0
258,250,0
258,430,0
258,162,0
259,186,0
259,278,0
259,431,0
259,353,0
259,409,0
259,129,0
259,228,0
259,336,0
259,111,0
259,422,0
260,116,0
260,319,0
260,211,0
260,72,0
260,153,0
260,269,0
260,51,0
260,136,0
260,306,0
260,9,0
261,144,0
261,77,0
261,62,0
261,408,0
261,88,0
261,336,0
261,152,0
261,296,0
261,259,0
261,403,0
262,391,0
262,157,0
262,268,0
262,456,0
262,2,0
262,8,0
262,380,0
262,183,0
262,280,0
262,322,0
263,284,0
263,150,0
263,365,0
263,88,0
263,261,0
263,394,0
263,408,0
263,170,0
263,291,0
263,134,0
264,238,0
264,321,0
264,172,0
264,458,0
264,75,0
264,179,0
264,397,0
264,288,0
264,131,0
264,146,0
265,64,0
265,264,0
265,90,0
265,284,0
265,306,0
265,68,0
265,139,0
265,273,0
265,16,0
265,444,0
266,314,0
266,407,0
266,158,0
266,6,0
266,361,0
266,430,0
266,405,0
266,333,0
266,89,0
266,383,0
267,391,0
267,144,0
267,385,0
267,88,0
267,439,0
267,159,0
267,369,0
267,7,0
267,321,0
267,97,0
268,401,0
268,91,0
268,106,0
268,380,0
268,53,0
268,237,0
268,369,0
268,188,0
268,159,0
268,360,0
269,170,0
269,317,0
269,289,0
269,284,0
269,433,0
269,288,0
269,269,0
269,49,0
269,144,0
269,152,0
270,142,0
270,108,0
270,202,0
270,97,0
270,371,0
270,235,0
270,119,0
270,458,0
270,69,0
270,181,0
271,165,0
271,314,0
271,422,0
271,16,0
271,431,0
271,152,0
271,183,0
271,149,0
271,8,0
271,263,0
272,156,0
272,235,0
272,85,0
272,6,0
272,42,0
272,238,0
272,428,0
272,431,0
272,457,0
272,327,0
273,404,0
273,461,0
273,336,0
273,99,0
273,175,0
273,144,0
273,45,0
273,190,0
273,400,0
273,298,0
274,384,0
274,40,0
274,213,0
274,37,0
274,60,0
274,323,0
274,326,0
274,281,0
274,457,0
274,204,0
275,235,0
275,177,0
275,240,0
275,458,0
275,50,0
275,316,0
275,120,0
275,403,0
275,432,0
275,77,0
276,64,0
276,1,0
276,149,0
276,424,0
276,218,0
276,338,0
276,107,0
276,103,0
276,185,0
276,228,0
277,407,0
277,343,0
277,221,0
277,16,0
277,414,0
277,314,0
277,56,0
277,418,0
277,288,0
277,318,0
278,400,0
278,295,0
278,237,0
278,146,0
278,152,0
278,162,0
278,140,0
278,367,0
278,382,0
278,114,0
279,18,0
279,53,0
279,334,0
279,298,0
279,198,0
279,188,0
279,290,0
279,306,0
279,286,0
279,103,0
280,172,0
280,236,0
280,135,0
280,226,0
280,42,0
280,444,0
280,231,0
280,329,0
280,196,0
280,267,0
281,246,0
281,87,0
281,153,0
281,365,0
281,213,0
281,448,0
281,120,0
281,158,0
281,138,0
281,146,0
282,196,0
282,323,0
282,115,0
282,53,0
282,287,0
282,40,0
282,45,0
282,221,0
282,10,0
282,307,0
283,22,0
283,328,0
283,414,0
283,182,0
283,120,0
283,382,0
283,283,0
283,219,0
283,337,0
283,28,0
284,271,0
284,184,0
284,179,0
284,418,0
284,207,0
284,293,0
284,260,0
284,391,0
284,164,0
284,338,0
285,446,0
285,295,0
285,1,0
285,229,0
285,170,0
285,387,0
285,312,0
285,105,0
285,392,0
285,393,0
286,216,0
286,400,0
286,346,0
286,182,0
286,428,0
286,157,0
286,367,0
286,68,0
286,225,0
286,124,0
287,365,0
287,285,0
287,328,0
287,258,0
