Drug,Disease,Label
249,377,0
249,159,0
249,137,0
250,311,0
250,321,0
250,8,0
250,365,0
250,198,0
250,296,0
250,40,0
250,417,0
250,176,0
250,436,0
250,211,0
250,424,0
250,105,0
250,385,0
250,71,0
250,434,0
250,91,0
250,367,0
250,171,0
250,113,0
251,417,0
251,342,0
251,10,0
251,238,0
251,339,0
251,348,0
251,197,0
251,315,0
251,256,0
251,340,0
251,424,0
251,270,0
251,7,0
251,338,0
251,418,0
251,346,0
251,321,0
251,133,0
251,311,0
251,102,0
252,373,0
252,211,0
252,358,0
252,308,0
252,338,0
252,74,0
252,9,0
252,89,0
252,32,0
252,98,0
252,162,0
252,146,0
252,148,0
252,22,0
252,165,0
252,268,0
252,227,0
252,174,0
252,42,0
252,10,0
253,188,0
253,58,0
253,237,0
253,156,0
253,281,0
253,45,0
253,232,0
253,176,0
253,448,0
253,49,0
253,91,0
253,148,0
253,19,0
253,235,0
253,263,0
253,189,0
253,165,0
253,40,0
253,438,0
253,447,0
254,455,0
254,170,0
254,144,0
254,458,0
254,21,0
254,10,0
254,250,0
254,183,0
254,9,0
254,298,0
254,217,0
254,288,0
254,252,0
254,293,0
254,432,0
254,330,0
254,384,0
254,108,0
254,32,0
254,179,0
255,165,0
255,219,0
255,458,0
255,49,0
255,246,0
255,347,0
255,77,0
255,393,0
255,380,0
255,316,0
255,120,0
255,167,0
255,376,0
255,258,0
255,337,0
255,68,0
255,153,0
255,172,0
255,333,0
255,114,0
256,432,0
256,322,0
256,444,0
256,89,0
256,296,0
256,337,0
256,411,0
256,311,0
256,2,0
256,385,0
256,268,0
256,219,0
256,217,0
256,229,0
256,418,0
256,51,0
256,183,0
256,42,0
256,393,0
256,321,0
257,201,0
257,241,0
257,219,0
257,162,0
257,460,0
257,430,0
257,441,0
257,58,0
257,40,0
257,90,0
257,270,0
257,188,0
257,128,0
257,297,0
257,372,0
257,234,0
257,152,0
257,43,0
257,149,0
257,113,0
258,240,0
258,294,0
258,98,0
258,2,0
258,198,0
258,177,0
258,381,0
258,339,0
258,207,0
258,252,0
258,5,0
258,300,0
258,317,0
258,119,0
258,7,0
258,382,0
258,22,0
258,425,0
258,128,0
258,268,0
259,113,0
259,361,0
259,47,0
259,159,0
259,146,0
259,59,0
259,144,0
259,383,0
259,58,0
259,152,0
259,118,0
259,184,0
259,317,0
259,278,0
259,40,0
259,309,0
259,364,0
259,193,0
259,53,0
259,74,0
260,8,0
260,417,0
260,444,0
260,327,0
260,214,0
260,437,0
260,321,0
260,431,0
260,352,0
260,207,0
260,394,0
260,453,0
260,224,0
260,209,0
260,243,0
260,161,0
260,276,0
260,429,0
260,377,0
260,414,0
261,334,0
261,106,0
261,213,0
261,182,0
261,333,0
261,164,0
261,88,0
261,2,0
261,453,0
261,184,0
261,79,0
261,214,0
261,37,0
261,325,0
261,11,0
261,338,0
261,72,0
261,174,0
261,368,0
261,246,0
262,46,0
262,199,0
262,433,0
262,290,0
262,171,0
262,381,0
262,53,0
262,60,0
262,193,0
262,325,0
262,134,0
262,204,0
262,49,0
262,366,0
262,438,0
262,131,0
262,172,0
262,229,0
262,158,0
262,254,0
263,337,0
263,174,0
263,186,0
263,384,0
263,306,0
263,252,0
263,439,0
263,400,0
263,123,0
263,418,0
263,104,0
263,420,0
263,193,0
263,294,0
263,369,0
263,220,0
263,114,0
263,434,0
263,229,0
263,74,0
264,133,0
264,306,0
264,152,0
264,300,0
264,99,0
264,433,0
264,330,0
264,21,0
264,444,0
264,401,0
264,144,0
264,453,0
264,165,0
264,378,0
264,384,0
264,252,0
264,237,0
264,391,0
264,207,0
264,260,0
265,103,0
265,60,0
265,338,0
265,182,0
265,380,0
265,118,0
265,148,0
265,408,0
265,189,0
265,149,0
265,259,0
265,180,0
265,373,0
265,450,0
265,416,0
265,264,0
265,58,0
265,114,0
265,330,0
265,401,0
266,258,0
266,269,0
266,377,0
266,369,0
266,322,0
266,136,0
266,290,0
266,127,0
266,144,0
266,53,0
266,417,0
266,280,0
266,77,0
266,325,0
266,373,0
266,148,0
266,204,0
266,189,0
266,162,0
266,412,0
267,437,0
267,114,0
267,364,0
267,360,0
267,336,0
267,108,0
267,281,0
267,438,0
267,10,0
267,105,0
267,212,0
267,325,0
267,219,0
267,393,0
267,289,0
267,120,0
267,144,0
267,102,0
267,37,0
267,88,0
268,199,0
268,182,0
268,72,0
268,146,0
268,111,0
268,32,0
268,268,0
268,432,0
268,159,0
268,12,0
268,238,0
268,401,0
268,296,0
268,311,0
268,325,0
268,334,0
268,6,0
268,208,0
268,330,0
268,299,0
269,176,0
269,114,0
269,253,0
269,448,0
269,175,0
269,381,0
269,172,0
269,296,0
269,210,0
269,372,0
269,280,0
269,169,0
269,152,0
269,444,0
269,391,0
269,369,0
269,214,0
269,123,0
269,237,0
269,399,0
270,260,0
270,228,0
270,202,0
270,323,0
270,83,0
270,378,0
270,66,0
270,177,0
270,199,0
270,367,0
270,353,0
270,238,0
270,152,0
270,69,0
270,374,0
270,15,0
270,237,0
270,116,0
270,348,0
270,139,0
271,436,0
271,376,0
271,133,0
271,360,0
271,72,0
271,108,0
271,263,0
271,358,0
271,25,0
271,339,0
271,64,0
271,285,0
271,367,0
271,378,0
271,333,0
271,387,0
271,156,0
271,79,0
271,393,0
271,281,0
272,325,0
272,433,0
272,91,0
272,288,0
272,289,0
272,52,0
272,441,0
272,159,0
272,428,0
272,400,0
272,164,0
272,438,0
272,15,0
272,110,0
272,211,0
272,263,0
272,246,0
272,273,0
272,321,0
272,84,0
273,458,0
273,1,0
273,438,0
273,190,0
273,37,0
273,32,0
273,325,0
273,90,0
273,457,0
273,245,0
273,352,0
273,220,0
273,221,0
273,59,0
273,94,0
273,448,0
273,373,0
273,376,0
273,283,0
273,400,0
274,179,0
274,71,0
274,24,0
274,136,0
274,358,0
274,144,0
274,74,0
274,191,0
274,113,0
274,282,0
274,276,0
274,247,0
274,10,0
274,284,0
274,428,0
274,351,0
274,259,0
274,7,0
274,166,0
274,254,0
275,306,0
275,127,0
275,418,0
275,411,0
275,41,0
275,35,0
275,422,0
275,168,0
275,383,0
275,171,0
275,307,0
275,70,0
275,344,0
275,338,0
275,258,0
275,47,0
275,380,0
275,175,0
275,237,0
275,381,0
276,155,0
276,105,0
276,254,0
276,220,0
276,339,0
276,296,0
276,80,0
276,90,0
276,22,0
276,406,0
276,107,0
276,423,0
276,170,0
276,177,0
276,365,0
276,449,0
276,446,0
276,111,0
276,232,0
276,18,0
277,150,0
277,323,0
277,138,0
277,180,0
277,346,0
277,347,0
277,123,0
277,229,0
277,7,0
277,275,0
277,305,0
277,285,0
277,228,0
277,128,0
277,319,0
277,440,0
277,92,0
277,50,0
277,28,0
277,29,0
278,137,0
278,322,0
278,225,0
278,376,0
278,70,0
278,367,0
278,223,0
278,407,0
278,46,0
278,334,0
278,103,0
278,208,0
278,106,0
278,97,0
278,347,0
278,148,0
278,409,0
278,273,0
278,258,0
278,449,0
279,64,0
279,49,0
279,53,0
279,14,0
279,7,0
279,60,0
279,281,0
279,135,0
279,337,0
279,139,0
279,74,0
279,111,0
279,371,0
279,439,0
279,88,0
279,224,0
279,1,0
279,380,0
279,307,0
279,207,0
280,97,0
280,458,0
280,96,0
280,359,0
280,396,0
280,302,0
280,99,0
280,377,0
280,98,0
280,126,0
280,70,0
280,2,0
280,152,0
280,238,0
280,401,0
280,400,0
280,170,0
280,16,0
280,84,0
280,328,0
281,1,0
281,360,0
281,155,0
281,98,0
281,184,0
281,211,0
281,252,0
281,170,0
281,198,0
281,321,0
281,165,0
281,51,0
281,159,0
281,214,0
281,372,0
281,111,0
281,458,0
281,420,0
281,227,0
281,412,0
282,401,0
282,129,0
282,22,0
282,136,0
282,212,0
282,391,0
282,176,0
282,416,0
282,157,0
282,446,0
282,133,0
282,300,0
282,308,0
282,257,0
282,47,0
282,248,0
282,185,0
282,418,0
282,347,0
282,199,0
283,280,0
283,334,0
283,420,0
283,59,0
283,371,0
283,308,0
283,258,0
283,37,0
283,72,0
283,422,0
283,122,0
283,97,0
283,98,0
283,74,0
283,430,0
283,366,0
283,150,0
283,203,0
283,229,0
283,183,0
284,376,0
284,217,0
284,116,0
284,240,0
284,347,0
284,447,0
284,149,0
284,174,0
284,58,0
284,172,0
284,416,0
284,384,0
284,432,0
284,344,0
284,291,0
284,75,0
284,33,0
284,252,0
284,411,0
284,377,0
285,221,0
285,414,0
285,204,0
285,385,0
285,387,0
285,400,0
285,89,0
285,436,0
285,254,0
285,108,0
285,171,0
285,290,0
285,260,0
285,0,0
285,405,0
285,422,0
285,149,0
285,169,0
285,393,0
285,2,0
286,154,0
286,161,0
286,168,0
286,148,0
286,18,0
286,453,0
286,200,0
286,396,0
286,122,0
286,451,0
286,436,0
286,425,0
286,343,0
286,230,0
286,431,0
286,48,0
286,139,0
286,389,0
286,458,0
286,345,0
287,182,0
287,369,0
287,245,0
287,339,0
287,353,0
287,118,0
287,352,0
287,40,0
287,366,0
287,70,0
287,321,0
287,137,0
287,22,0
287,179,0
287,8,0
287,360,0
287,12,0
287,243,0
287,199,0
287,89,0
288,407,0
288,249,0
288,47,0
288,179,0
288,243,0
288,391,0
288,432,0
288,374,0
288,8,0
288,453,0
288,108,0
288,33,0
288,12,0
288,457,0
288,99,0
288,57,0
288,87,0
288,366,0
288,424,0
288,137,0
289,47,0
289,152,0
289,406,0
289,49,0
289,159,0
289,175,0
289,137,0
289,18,0
289,403,0
289,40,0
289,429,0
289,134,0
289,183,0
289,199,0
289,409,0
289,361,0
289,424,0
289,261,0
289,294,0
289,64,0
290,202,0
290,385,0
290,87,0
290,49,0
290,110,0
290,404,0
290,387,0
290,113,0
290,54,0
290,306,0
290,128,0
290,263,0
290,155,0
290,351,0
290,188,0
290,288,0
290,444,0
290,361,0
290,309,0
290,60,0
291,156,0
291,74,0
291,107,0
291,330,0
291,217,0
291,134,0
291,122,0
291,108,0
291,295,0
291,285,0
291,75,0
291,33,0
291,177,0
291,288,0
291,210,0
291,273,0
291,378,0
291,186,0
291,175,0
291,371,0
292,10,0
292,232,0
292,229,0
292,393,0
292,22,0
292,418,0
292,430,0
292,171,0
292,104,0
292,159,0
292,322,0
292,68,0
292,439,0
292,444,0
292,217,0
292,311,0
292,102,0
292,438,0
292,21,0
292,32,0
293,456,0
293,164,0
293,170,0
293,368,0
293,107,0
293,199,0
293,22,0
293,450,0
293,299,0
293,65,0
293,186,0
293,358,0
293,436,0
293,40,0
293,432,0
293,284,0
293,11,0
293,245,0
293,193,0
293,139,0
294,11,0
294,245,0
294,164,0
294,1,0
294,330,0
294,57,0
294,18,0
294,127,0
294,249,0
294,88,0
294,207,0
294,298,0
294,14,0
294,380,0
294,374,0
294,424,0
294,293,0
294,8,0
294,411,0
294,258,0
295,351,0
295,144,0
295,123,0
295,11,0
295,148,0
295,411,0
295,12,0
295,176,0
295,25,0
295,210,0
295,352,0
295,252,0
295,399,0
295,128,0
295,146,0
295,42,0
295,199,0
295,50,0
295,134,0
295,47,0
296,183,0
296,77,0
296,285,0
296,42,0
296,433,0
296,175,0
296,6,0
296,366,0
296,387,0
296,210,0
296,394,0
296,296,0
296,273,0
296,245,0
296,288,0
296,457,0
296,289,0
296,218,0
296,294,0
296,12,0
297,360,0
297,171,0
297,102,0
297,449,0
297,434,0
297,411,0
297,53,0
297,291,0
297,439,0
297,188,0
297,0,0
297,190,0
297,115,0
297,220,0
297,285,0
297,423,0
297,369,0
297,24,0
297,393,0
297,422,0
298,409,0
298,241,0
298,2,0
298,314,0
298,180,0
298,227,0
298,6,0
298,152,0
298,358,0
298,272,0
298,108,0
298,210,0
298,170,0
298,434,0
298,335,0
298,449,0
298,139,0
298,337,0
298,330,0
298,138,0
299,415,0
299,308,0
299,46,0
299,212,0
299,158,0
299,365,0
299,137,0
299,70,0
299,135,0
299,214,0
299,45,0
299,400,0
299,368,0
299,414,0
299,114,0
299,293,0
299,72,0
299,437,0
299,144,0
299,276,0
300,115,0
300,210,0
300,378,0
300,382,0
300,32,0
300,208,0
300,296,0
300,374,0
300,214,0
300,346,0
300,455,0
300,241,0
300,219,0
300,199,0
300,437,0
300,49,0
300,277,0
300,79,0
300,399,0
300,380,0
301,152,0
301,298,0
301,199,0
301,321,0
301,85,0
301,159,0
301,408,0
301,399,0
301,18,0
301,416,0
301,437,0
301,411,0
301,324,0
301,347,0
301,169,0
301,41,0
301,128,0
301,40,0
301,151,0
301,243,0
302,106,0
302,74,0
302,447,0
302,364,0
302,427,0
302,238,0
302,439,0
302,312,0
302,186,0
302,212,0
302,42,0
302,246,0
302,399,0
302,446,0
302,142,0
302,402,0
302,400,0
302,291,0
302,165,0
302,97,0
303,103,0
303,248,0
303,366,0
303,274,0
303,162,0
303,207,0
303,10,0
303,139,0
303,204,0
303,290,0
303,9,0
303,403,0
303,235,0
303,158,0
303,143,0
303,46,0
303,177,0
303,198,0
303,432,0
303,300,0
304,412,0
304,219,0
304,154,0
304,132,0
304,70,0
304,164,0
304,57,0
304,60,0
304,170,0
304,383,0
304,303,0
304,7,0
304,331,0
304,155,0
304,370,0
304,342,0
304,92,0
304,286,0
304,153,0
304,16,0
305,260,0
305,267,0
305,110,0
305,457,0
305,213,0
305,380,0
305,199,0
305,366,0
305,378,0
305,281,0
305,247,0
305,36,0
305,371,0
305,209,0
305,430,0
305,138,0
305,119,0
305,301,0
305,288,0
305,414,0
306,398,0
306,8,0
306,349,0
306,404,0
306,312,0
306,294,0
306,428,0
306,249,0
306,91,0
306,411,0
306,268,0
306,412,0
306,74,0
306,448,0
306,128,0
306,154,0
306,437,0
306,32,0
306,260,0
306,331,0
307,274,0
307,326,0
307,7,0
307,337,0
307,219,0
307,447,0
307,120,0
307,432,0
307,287,0
307,260,0
307,430,0
307,290,0
307,223,0
307,8,0
307,204,0
307,133,0
307,232,0
307,263,0
307,116,0
307,148,0
308,107,0
308,115,0
308,125,0
308,258,0
308,417,0
308,249,0
308,375,0
308,97,0
308,363,0
308,87,0
308,138,0
308,372,0
308,205,0
308,202,0
308,37,0
308,139,0
308,458,0
308,355,0
308,428,0
308,41,0
309,136,0
309,249,0
309,98,0
309,37,0
309,381,0
309,376,0
309,397,0
309,309,0
309,383,0
309,210,0
309,214,0
309,73,0
309,407,0
309,120,0
309,283,0
309,218,0
309,227,0
309,430,0
309,416,0
309,380,0
310,214,0
310,428,0
310,10,0
310,397,0
310,184,0
310,152,0
310,22,0
310,260,0
310,308,0
310,67,0
310,276,0
310,23,0
310,176,0
310,161,0
310,72,0
310,352,0
310,376,0
310,119,0
310,208,0
310,362,0
311,113,0
311,201,0
311,89,0
311,423,0
311,288,0
311,293,0
311,335,0
311,111,0
311,0,0
311,306,0
311,333,0
311,431,0
311,450,0
311,364,0
311,323,0
311,294,0
311,73,0
311,219,0
311,214,0
311,308,0
312,404,0
312,113,0
312,432,0
312,449,0
312,72,0
312,272,0
312,243,0
312,320,0
312,37,0
312,68,0
312,322,0
312,281,0
312,166,0
312,51,0
312,392,0
312,285,0
312,106,0
312,294,0
312,111,0
312,394,0
313,280,0
313,230,0
313,176,0
313,72,0
313,218,0
313,158,0
313,113,0
313,74,0
313,373,0
313,261,0
313,241,0
313,414,0
313,288,0
313,46,0
313,162,0
313,106,0
313,211,0
313,222,0
313,170,0
313,376,0
314,185,0
314,139,0
314,344,0
314,164,0
314,339,0
314,405,0
314,98,0
314,265,0
314,430,0
314,112,0
314,23,0
314,122,0
314,227,0
314,411,0
314,322,0
314,332,0
314,414,0
314,360,0
314,294,0
314,134,0
315,254,0
315,191,0
315,182,0
315,18,0
315,393,0
315,391,0
315,69,0
315,217,0
315,353,0
315,271,0
315,75,0
315,96,0
315,369,0
315,307,0
315,136,0
315,380,0
315,323,0
315,21,0
315,210,0
315,8,0
316,257,0
316,186,0
316,400,0
316,7,0
316,447,0
316,434,0
316,49,0
316,127,0
316,333,0
316,300,0
316,116,0
316,322,0
316,174,0
316,0,0
316,105,0
316,399,0
316,455,0
316,212,0
316,102,0
316,240,0
317,433,0
317,378,0
317,135,0
317,384,0
317,89,0
317,246,0
317,37,0
317,167,0
317,325,0
317,185,0
317,399,0
317,188,0
317,453,0
317,199,0
317,316,0
317,438,0
317,249,0
317,193,0
317,173,0
317,311,0
318,222,0
318,267,0
318,379,0
318,208,0
318,196,0
318,189,0
318,353,0
318,165,0
318,279,0
318,237,0
318,453,0
318,186,0
318,229,0
318,138,0
318,122,0
318,242,0
318,162,0
318,288,0
318,228,0
318,338,0
319,50,0
319,178,0
319,151,0
319,324,0
319,309,0
319,351,0
319,7,0
319,241,0
319,383,0
319,195,0
319,410,0
319,210,0
319,369,0
319,38,0
319,161,0
319,237,0
319,40,0
319,408,0
319,108,0
319,142,0
320,458,0
320,373,0
320,246,0
320,6,0
320,145,0
320,384,0
320,234,0
320,334,0
320,382,0
320,127,0
320,177,0
320,20,0
320,237,0
320,383,0
320,1,0
320,138,0
320,211,0
320,418,0
320,172,0
320,192,0
321,207,0
321,134,0
321,139,0
321,323,0
321,67,0
321,123,0
321,40,0
321,283,0
321,358,0
321,144,0
321,446,0
321,138,0
321,166,0
321,212,0
321,198,0
321,89,0
321,385,0
321,220,0
321,116,0
321,380,0
322,144,0
322,252,0
322,301,0
322,119,0
322,47,0
322,98,0
322,235,0
322,375,0
322,453,0
322,173,0
322,161,0
322,228,0
322,103,0
322,444,0
322,133,0
322,283,0
322,33,0
322,367,0
322,107,0
322,328,0
323,461,0
323,317,0
323,309,0
323,362,0
323,164,0
323,320,0
323,306,0
323,176,0
323,377,0
323,139,0
323,328,0
323,108,0
323,2,0
323,182,0
323,177,0
323,201,0
323,116,0
323,161,0
323,190,0
323,365,0
324,240,0
324,439,0
324,378,0
324,373,0
324,407,0
324,450,0
324,362,0
324,99,0
324,347,0
324,268,0
324,333,0
324,321,0
324,190,0
324,387,0
324,350,0
324,382,0
324,118,0
324,75,0
324,447,0
324,249,0
325,361,0
325,408,0
325,314,0
325,399,0
325,60,0
325,400,0
325,116,0
325,190,0
325,10,0
325,291,0
325,371,0
325,293,0
325,238,0
325,136,0
325,347,0
325,159,0
325,175,0
325,49,0
325,40,0
325,68,0
326,79,0
326,107,0
326,298,0
326,75,0
326,287,0
326,129,0
326,238,0
326,360,0
326,112,0
326,228,0
326,321,0
326,171,0
326,237,0
326,221,0
326,344,0
326,411,0
326,12,0
326,397,0
326,158,0
326,248,0
327,249,0
327,235,0
327,102,0
327,89,0
327,177,0
327,21,0
327,97,0
327,292,0
327,317,0
327,224,0
327,128,0
327,204,0
327,382,0
327,362,0
327,223,0
327,322,0
327,32,0
327,165,0
327,330,0
327,380,0
328,384,0
328,165,0
328,210,0
328,89,0
328,108,0
328,238,0
328,330,0
328,120,0
328,118,0
328,72,0
328,229,0
328,279,0
328,230,0
328,438,0
328,75,0
328,231,0
328,371,0
328,447,0
328,292,0
328,84,0
329,225,0
329,444,0
329,245,0
329,32,0
329,429,0
329,103,0
329,368,0
329,449,0
329,18,0
329,289,0
329,182,0
329,352,0
329,350,0
329,177,0
329,384,0
329,261,0
329,14,0
329,330,0
329,280,0
329,71,0
330,283,0
330,249,0
330,75,0
330,21,0
330,116,0
330,453,0
330,104,0
330,169,0
330,387,0
330,301,0
330,407,0
330,105,0
330,144,0
330,263,0
330,32,0
330,433,0
330,296,0
330,28,0
330,406,0
330,361,0
331,401,0
331,439,0
331,246,0
331,250,0
331,432,0
331,408,0
331,204,0
331,171,0
331,64,0
331,8,0
331,391,0
331,224,0
331,40,0
331,42,0
331,409,0
331,253,0
331,62,0
331,418,0
331,447,0
331,296,0
332,377,0
332,387,0
332,232,0
332,5,0
332,73,0
332,361,0
332,450,0
332,250,0
332,172,0
332,385,0
332,37,0
332,32,0
332,404,0
332,307,0
332,28,0
332,328,0
332,365,0
332,219,0
332,433,0
332,393,0
333,367,0
333,332,0
333,5,0
333,170,0
333,301,0
333,91,0
333,208,0
333,112,0
333,287,0
333,422,0
333,198,0
333,268,0
333,139,0
333,186,0
333,190,0
333,153,0
333,293,0
333,93,0
333,179,0
333,164,0
334,157,0
334,116,0
334,223,0
334,97,0
334,238,0
334,98,0
334,47,0
334,152,0
334,104,0
334,369,0
334,400,0
334,108,0
334,159,0
334,353,0
334,219,0
334,131,0
334,229,0
334,21,0
334,437,0
334,75,0
335,401,0
335,322,0
335,276,0
335,0,0
335,416,0
335,97,0
335,76,0
335,106,0
335,174,0
335,139,0
335,400,0
335,210,0
335,217,0
335,222,0
335,457,0
335,91,0
335,6,0
335,72,0
335,414,0
335,218,0
336,429,0
336,229,0
336,89,0
336,391,0
336,347,0
336,327,0
336,416,0
336,58,0
336,364,0
336,414,0
336,9,0
336,457,0
336,15,0
336,116,0
336,119,0
336,108,0
336,169,0
336,179,0
336,325,0
336,214,0
337,114,0
337,113,0
337,382,0
337,284,0
337,377,0
337,10,0
337,429,0
337,116,0
337,99,0
337,317,0
337,62,0
337,238,0
337,40,0
337,110,0
337,68,0
337,367,0
337,360,0
337,275,0
337,263,0
337,152,0
338,57,0
338,423,0
338,283,0
338,53,0
338,9,0
338,233,0
338,428,0
338,223,0
338,275,0
338,359,0
338,291,0
338,162,0
338,186,0
338,392,0
338,422,0
338,344,0
338,151,0
338,17,0
338,78,0
338,224,0
339,256,0
339,127,0
339,361,0
339,229,0
339,272,0
339,394,0
339,321,0
339,412,0
339,172,0
339,258,0
339,219,0
339,434,0
339,237,0
339,384,0
339,432,0
339,47,0
339,273,0
339,239,0
339,176,0
339,165,0
340,64,0
340,132,0
340,416,0
340,148,0
340,49,0
340,267,0
340,135,0
340,305,0
340,155,0
340,335,0
340,98,0
340,114,0
340,228,0
340,326,0
340,43,0
340,250,0
340,215,0
340,56,0
340,341,0
340,269,0
341,264,0
341,298,0
341,99,0
341,433,0
341,394,0
341,384,0
341,228,0
341,32,0
341,268,0
341,288,0
341,167,0
341,159,0
341,210,0
341,245,0
341,63,0
341,309,0
341,412,0
341,265,0
341,67,0
341,291,0
342,296,0
342,332,0
342,106,0
342,317,0
342,149,0
342,20,0
342,57,0
342,87,0
342,137,0
342,102,0
342,134,0
342,352,0
342,276,0
342,227,0
342,214,0
342,186,0
342,60,0
342,71,0
342,109,0
342,285,0
343,146,0
343,339,0
343,424,0
343,371,0
343,292,0
343,116,0
343,173,0
343,378,0
343,96,0
343,235,0
343,397,0
343,286,0
343,107,0
343,289,0
343,221,0
343,449,0
343,204,0
343,137,0
343,229,0
343,23,0
344,360,0
344,307,0
344,372,0
344,107,0
344,227,0
344,49,0
344,122,0
344,13,0
344,148,0
344,57,0
344,254,0
344,190,0
344,118,0
344,399,0
344,393,0
344,214,0
344,330,0
344,103,0
344,212,0
344,68,0
345,438,0
345,59,0
345,287,0
345,232,0
345,108,0
345,399,0
345,307,0
345,58,0
345,224,0
345,436,0
345,21,0
345,448,0
345,156,0
345,146,0
345,137,0
345,214,0
345,158,0
345,114,0
345,212,0
345,415,0
346,347,0
346,380,0
346,176,0
346,407,0
346,368,0
346,450,0
346,394,0
346,199,0
346,59,0
346,103,0
346,352,0
346,338,0
346,275,0
346,42,0
346,221,0
346,112,0
346,263,0
346,214,0
346,376,0
346,179,0
347,264,0
347,424,0
347,241,0
347,296,0
347,190,0
347,362,0
347,376,0
347,136,0
347,220,0
347,118,0
347,171,0
347,47,0
347,42,0
347,67,0
347,382,0
347,369,0
347,364,0
347,295,0
347,217,0
347,286,0
348,155,0
348,21,0
348,115,0
348,219,0
348,436,0
348,2,0
348,220,0
348,77,0
348,433,0
348,380,0
348,363,0
348,12,0
348,339,0
348,113,0
348,108,0
348,412,0
348,25,0
348,242,0
348,153,0
348,71,0
349,7,0
349,133,0
349,139,0
349,170,0
349,20,0
349,227,0
349,183,0
349,285,0
349,94,0
349,108,0
349,159,0
349,210,0
349,448,0
349,339,0
349,88,0
349,291,0
349,402,0
349,152,0
349,179,0
349,176,0
350,330,0
350,172,0
350,32,0
350,383,0
350,120,0
350,238,0
350,152,0
350,68,0
350,385,0
350,204,0
350,412,0
350,217,0
350,250,0
350,183,0
350,235,0
350,33,0
350,361,0
350,105,0
350,375,0
350,191,0
351,150,0
351,33,0
351,265,0
351,277,0
351,62,0
351,259,0
351,197,0
351,227,0
351,433,0
351,120,0
351,206,0
351,402,0
351,240,0
351,284,0
351,276,0
351,366,0
351,258,0
351,70,0
351,347,0
351,61,0
352,165,0
352,362,0
352,111,0
352,381,0
352,382,0
352,112,0
352,123,0
352,347,0
352,449,0
352,265,0
352,184,0
352,280,0
352,361,0
352,288,0
352,167,0
352,16,0
352,378,0
352,188,0
352,312,0
352,97,0
353,270,0
353,460,0
353,75,0
353,371,0
353,281,0
353,399,0
353,221,0
353,429,0
353,394,0
353,86,0
353,255,0
353,63,0
353,215,0
353,162,0
353,272,0
353,437,0
353,204,0
353,237,0
353,251,0
353,403,0
354,336,0
354,67,0
354,172,0
354,110,0
354,210,0
354,438,0
354,461,0
354,289,0
354,9,0
354,122,0
354,397,0
354,377,0
354,45,0
354,133,0
354,72,0
354,89,0
354,344,0
354,241,0
354,309,0
354,285,0
355,53,0
355,231,0
355,246,0
355,88,0
355,314,0
355,249,0
355,321,0
355,316,0
355,278,0
355,162,0
355,373,0
355,458,0
355,430,0
355,380,0
355,148,0
355,412,0
355,208,0
355,170,0
355,71,0
355,127,0
356,84,0
356,339,0
356,273,0
356,268,0
356,15,0
356,146,0
356,387,0
356,79,0
356,444,0
356,137,0
356,397,0
356,20,0
356,263,0
356,219,0
356,306,0
356,28,0
356,42,0
356,50,0
356,417,0
356,336,0
357,250,0
357,177,0
357,223,0
357,79,0
357,28,0
357,394,0
357,189,0
357,67,0
357,378,0
357,12,0
357,33,0
357,103,0
357,208,0
357,352,0
357,353,0
357,295,0
357,412,0
357,47,0
357,336,0
357,51,0
358,0,0
358,138,0
358,32,0
358,301,0
358,12,0
358,330,0
358,322,0
358,76,0
358,412,0
358,391,0
358,120,0
358,59,0
358,323,0
358,299,0
358,399,0
358,232,0
358,285,0
358,198,0
358,224,0
358,211,0
359,372,0
359,10,0
359,122,0
359,285,0
359,268,0
359,199,0
359,108,0
359,385,0
359,12,0
359,367,0
359,289,0
359,281,0
359,249,0
359,148,0
359,33,0
359,207,0
359,157,0
359,190,0
359,436,0
359,116,0
360,0,0
360,63,0
360,134,0
360,47,0
360,59,0
360,159,0
360,138,0
360,383,0
360,167,0
360,321,0
360,7,0
360,164,0
360,298,0
360,448,0
360,281,0
360,32,0
360,446,0
360,128,0
360,111,0
360,367,0
361,336,0
361,241,0
361,439,0
361,120,0
361,334,0
361,23,0
361,258,0
361,169,0
361,384,0
361,427,0
361,371,0
361,212,0
361,392,0
361,404,0
361,245,0
361,18,0
361,291,0
361,122,0
361,412,0
361,309,0
362,260,0
362,426,0
362,98,0
362,280,0
362,315,0
362,203,0
362,38,0
362,326,0
362,282,0
362,345,0
362,442,0
362,116,0
362,94,0
362,288,0
362,275,0
362,53,0
362,122,0
362,187,0
362,436,0
362,354,0
363,430,0
363,337,0
363,294,0
363,88,0
363,260,0
363,185,0
363,60,0
363,403,0
363,186,0
363,378,0
363,383,0
363,208,0
363,373,0
363,361,0
363,268,0
363,210,0
363,458,0
363,159,0
363,293,0
363,407,0
364,173,0
364,283,0
364,291,0
364,138,0
364,185,0
364,299,0
364,344,0
364,296,0
364,286,0
364,376,0
364,381,0
364,280,0
364,218,0
364,180,0
364,252,0
364,182,0
364,397,0
364,80,0
364,6,0
364,189,0
365,373,0
365,108,0
365,94,0
365,161,0
365,19,0
365,350,0
365,110,0
365,222,0
365,290,0
365,128,0
365,174,0
365,406,0
365,352,0
365,441,0
365,458,0
365,245,0
365,105,0
365,113,0
365,98,0
365,74,0
366,107,0
366,211,0
366,458,0
366,260,0
366,22,0
366,8,0
366,217,0
366,177,0
